,molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
4321,CHEMBL287022,3762.4,nM,CC#CC(=O)Nc1cnc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,5.424535034261977,379.063615872,5,2,3.9993800000000013,True
4325,CHEMBL332497,3830.0,nM,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,5.416801226031377,521.106251728,7,2,4.448080000000003,True
4326,CHEMBL2437474,3836.0,nM,COc1ccc(-n2c(=O)cnc3cnc(Nc4cccc(N)c4)nc32)cc1,5.416121401501374,360.13347375200004,8,2,2.5100999999999996,True
4327,CHEMBL1821868,3850.0,nM,Cc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc([N+](=O)[O-])cc3)C2)cc1C,5.414539270491499,454.14634694399996,6,0,6.690840000000005,True
4328,CHEMBL1241485,3850.0,nM,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1N,5.414539270491499,298.154209196,7,2,2.2472,True
4330,CHEMBL1241483,3860.0,nM,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1F,5.413412695328245,301.133888352,6,1,2.8041,True
4331,CHEMBL1173794,3870.0,nM,Cc1ccc(C2=NN(C(N)=S)C(c3ccccc3Cl)C2)cc1C,5.412289034981089,343.090996256,2,1,4.351540000000003,True
4332,CHEMBL1170278,3880.0,nM,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1cccc2ccccc12,5.411168274405792,351.12190602400005,6,0,3.509520000000003,True
4333,CHEMBL3416614,3883.0,nM,Brc1cc2c(NCc3ccncc3)ncnc2s1,5.410832609453952,319.9731293880001,5,1,3.4609000000000005,True
4334,CHEMBL3740582,3890.0,nM,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1-c1nnc(C)c2nn(-c3ccccc3)cc12,5.410050398674292,441.1953457360001,4,1,6.761440000000006,True
4335,CHEMBL541307,3900.0,nM,CN(C)CC(CNNC(N)=O)C(=O)c1ccc(OCc2ccccc2)cc1.Cl,5.4089353929735005,406.177168404,5,3,2.220800000000002,True
4336,CHEMBL3221542,3900.0,nM,CCCOc1cc2ncnc(Nc3ccc(NC(=O)OCC)c(C)c3)c2cc1OC.Cl,5.4089353929735005,446.17208302399996,7,2,5.469420000000005,True
4337,CHEMBL3234740,3900.0,nM,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1cnccn1,5.4089353929735005,512.2147587640001,6,2,4.055820000000003,True
4338,CHEMBL2316154,3900.0,nM,COc1cc(/C=C2\CCC/C(=C\c3ccc(N(C)C)cc3)C2=O)cc(OC)c1,5.4089353929735005,377.19909372399997,4,0,4.989800000000005,True
4339,CHEMBL3809489,3900.0,nM,Nc1nc(Nc2ccc3c(c2)CC[C@@H](N2CCCC2)CC3)nn1-c1cc2c(nn1)-c1ccccc1CCC2,5.4089353929735005,506.2906430880001,8,2,4.882000000000005,True
4340,CHEMBL3604927,3900.0,nM,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Oc3cccc([N+](=O)[O-])c3)n2)n[nH]1,5.4089353929735005,410.18148656400007,9,2,2.70402,True
4341,CHEMBL4213146,3900.0,nM,CCc1c2cc(C(F)(F)F)ccc2n2cc(Cc3ccccc3)[nH]c(=O)c12,5.4089353929735005,370.129297824,2,1,4.952800000000004,True
4342,CHEMBL4102284,3900.0,nM,Cc1nc(C)c(/C=C2\CN(C(C)C)C/C(=C\c3nc(C)c(C)nc3C)C2=NO)nc1C,5.4089353929735005,420.26375964400006,7,1,4.138320000000003,True
4343,CHEMBL1365395,3920.0,nM,Cc1ccc2c(C)nc(Nc3nc(O)cc(CSc4nnnn4-c4ccccc4)n3)nc2c1,5.406713932979542,457.14332722800015,11,2,3.7538400000000003,True
4344,CHEMBL4062617,3920.0,nM,C=CC(=O)NCc1cccc(-c2nc(C3CC3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)c1,5.406713932979542,459.20591042000007,3,3,5.966600000000005,True
4345,CHEMBL3628799,3950.0,nM,O=C(Nc1ccc(Nc2ncnc3sc4c(c23)CCCC4)cc1)Nc1cccc(Br)c1,5.403402904373539,493.05719336000004,5,3,6.720200000000005,True
4346,CHEMBL3263359,3960.0,nM,Cc1ccc(C2=NN(C3=NC(c4ccccc4)CS3)C(c3cccc4ccccc34)C2)cc1C,5.402304814074488,461.192568864,4,0,7.451840000000007,True
4348,CHEMBL2018755,4000.0,nM,COC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C,5.3979400086720375,368.14845511999994,7,2,3.877320000000002,True
4349,CHEMBL319620,4000.0,nM,O=C(O)c1cc(NCc2cc(O)ccc2O)ccc1O,5.3979400086720375,275.07937251600003,5,5,2.1137,True
4350,CHEMBL78280,4000.0,nM,CNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C(\C)[N+](=O)[O-])cc2OC)cc1,5.3979400086720375,406.08347191599995,7,1,2.460000000000001,True
4351,CHEMBL358494,4000.0,nM,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)N1CCN(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)CC1,5.3979400086720375,460.13828435999994,8,4,1.6939599999999995,True
4352,CHEMBL3221552,4000.0,nM,COC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C.Cl,5.3979400086720375,404.12513283199996,7,2,4.299120000000003,True
4353,CHEMBL543669,4000.0,nM,COc1cc2ncnc(N(C)c3ccccc3)c2cc1OC.Cl,5.3979400086720375,331.10875449599996,5,0,3.8367000000000036,True
4354,CHEMBL3353405,4000.0,nM,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CC(N(C)C)C1,5.3979400086720375,518.1945497840001,9,2,4.071600000000002,True
4355,CHEMBL7810,4000.0,nM,COc1cc(O)c2c(=O)c(-c3cccc(Cl)c3)cn(CCc3ccccc3)c2c1,5.3979400086720375,405.11317118,4,1,5.278800000000004,True
4356,CHEMBL483232,4000.0,nM,CCOc1cc(/C=C(\C#N)C(N)=O)cc(CSc2cccc(OC)c2)c1O,5.3979400086720375,384.11437811999997,6,2,3.484080000000002,True
4357,CHEMBL2312304,4090.0,nM,O=C(NCCCN1CCOC1=O)c1cnc(NCc2cc(Cl)ccc2Cl)nc1NC1CCCC1,5.388276691992658,506.159994116,7,3,4.3221000000000025,True
4358,CHEMBL382186,4100.0,nM,CS(=O)(=O)Nc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,5.3872161432802645,461.01572247200005,7,3,4.072000000000002,True
4359,CHEMBL103552,4100.0,nM,O=C(O)c1cc(N(Cc2ccccc2O)Cc2cc(O)ccc2O)ccc1O,5.3872161432802645,381.12123732799995,6,5,3.414000000000002,True
4360,CHEMBL1641989,4100.0,nM,CN(C)CCCC(=O)Nc1ccc2c(C#N)cnc(Nc3cccc(Br)c3)c2c1,5.3872161432802645,451.100772424,5,2,4.8928800000000034,True
4361,CHEMBL117804,4100.0,nM,c1ccc(CCNc2ncnc3ccccc23)cc1,5.3872161432802645,249.12659748,3,1,3.2844000000000015,True
4362,CHEMBL448730,4100.0,nM,CCN(CC)CCn1c2ccccc2c2c(Nc3cccc(Br)c3)ncnc21,5.3872161432802645,437.1215078680001,5,1,5.432400000000005,True
4363,CHEMBL2424807,4100.0,nM,Clc1cccc(Nc2ncnc3ccc(NCc4cccc(Br)n4)cc23)c1,5.3872161432802645,439.01993526,5,2,5.796400000000002,True
4364,CHEMBL1958039,4120.0,nM,O=C1CSC(N2N=C(c3ccc(Br)cc3)CC2c2ccc(Cl)cc2)=N1,5.3851027839668655,432.9651228160001,4,0,4.883000000000004,True
4365,CHEMBL1172802,4120.0,nM,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(F)cc1,5.3851027839668655,319.096834148,6,0,2.49542,True
4366,CHEMBL1683971,4130.0,nM,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#CCN1CCOCC1,5.384049948343598,466.157181908,6,1,4.583820000000004,True
4367,CHEMBL3746212,4130.0,nM,CC(=O)N1N=C(c2ccc(Br)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,5.384049948343598,539.0804309040001,8,0,4.416820000000004,True
4368,CHEMBL589809,4150.0,nM,O=C(Nc1ccccc1)N(Cc1ccc(F)cc1)Cc1cc(Cl)cc(Cl)c1O,5.381951903287908,418.06511136399996,2,2,6.072400000000004,True
4369,CHEMBL3237940,4150.0,nM,Cc1nn(-c2ccc(Cl)cc2)c(Cl)c1C1C(C#N)=C(N)N(c2cccnc2)C2=C1C(=O)CCC2,5.381951903287908,490.10756462000006,7,1,5.187300000000004,True
4370,CHEMBL2047019,4200.0,nM,O=C(CCCCCC(=O)Nc1ccc(O)c(C(=O)Nc2cccc(C(F)(F)F)c2)c1)NO,5.376750709602099,453.151155464,5,5,4.057700000000001,True
4371,CHEMBL195218,4200.0,nM,CONC(=O)c1cc(Nc2ncnn3cc(NC(=O)OCCCS(C)(=O)=O)c(C(C)C)c23)c(F)cc1F,5.376750709602099,540.160259992,10,3,3.148900000000002,True
4372,CHEMBL4216265,4210.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(C)=O)n1,5.375717904164332,482.183316404,8,2,4.384700000000002,True
4373,CHEMBL1173688,4210.0,nM,Cc1ccc(C2=NN(C(N)=S)C(c3ccccc3Br)C2)cc1C,5.375717904164332,387.04048067599996,2,1,4.460640000000003,True
4374,CHEMBL1958217,4240.0,nM,COc1ccc(C2CC(c3ccc(C)cc3)=NN2C2=NC(=O)CS2)cc1,5.372634143407268,365.119797848,5,0,3.7841200000000024,True
4375,CHEMBL153518,4270.0,nM,CCN(CC)CCn1c2ccc(OC)cc2c2c(Nc3cccc(Br)c3)ncnc21,5.369572124974976,467.132072552,6,1,5.441000000000005,True
4376,CHEMBL1958024,4270.0,nM,COc1ccc(C2CC(c3ccccc3)=NN2C2=NC(=O)CS2)cc1,5.369572124974976,351.104147784,5,0,3.4757000000000016,True
4378,CHEMBL3233762,4286.0,nM,CN(C)CCN(C)CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,5.36794783329419,436.12483622400003,7,2,3.659300000000001,True
4379,CHEMBL2312303,4290.0,nM,O=C(NCCCN1CCCC1=O)c1cnc(NCc2cc(Cl)ccc2Cl)nc1NC1CCCC1,5.367542707815275,504.18072956000003,6,3,4.492300000000003,True
4381,CHEMBL291986,4300.0,nM,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)N1CCN(c2ccccc2)CC1,5.366531544420413,349.142641468,5,2,2.35358,True
4382,CHEMBL4069070,4300.0,nM,COc1ccc(OC)c(Sc2cccc3[nH]c4nc(N)nc(N)c4c23)c1,5.366531544420413,367.11029578400013,7,3,3.4439,True
4383,CHEMBL1242847,4300.0,nM,COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1,5.366531544420413,283.143310164,6,1,2.665,True
4384,CHEMBL1944921,4300.0,nM,COc1cccc2c1C(=O)c1c(O)ccc(O)c1C2=O,5.366531544420413,270.05282342,5,2,1.8817999999999997,True
4385,CHEMBL3325474,4300.0,nM,COC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(C)ccc2n2nnnc12,5.366531544420413,481.1862375960001,10,1,2.9351200000000013,True
4386,CHEMBL3098322,4300.0,nM,COc1cc2nc(Cl)nc(Nc3ccc(O)cc3)c2cc1OC,5.366531544420413,331.072368988,6,2,3.749600000000002,True
4387,CHEMBL499345,4310.0,nM,Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccccc3Cl)[nH]c2n1,5.3655227298392685,427.01993526000007,4,3,5.290400000000002,True
4388,CHEMBL1242286,4320.0,nM,COCOc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1Br,5.364516253185088,391.06438691600005,7,1,3.401600000000001,True
4389,CHEMBL3742146,4320.0,nM,C/C(=N\Nc1ncc(Cl)c(Nc2cccc(NC(=O)/C=C/CN(C)C)c2)n1)c1cccnc1,5.364516253185088,464.1839851000001,8,3,4.161000000000002,True
4392,CHEMBL3133893,4390.0,nM,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(S(=O)(=O)Nc4ccccn4)cc3)c2c1,5.357535479757878,446.116109436,7,3,3.6937000000000015,True
4393,CHEMBL3742200,4390.0,nM,Oc1nnc(-c2c[nH]c(-c3ccccc3)c2-c2ccccc2)c2cn(-c3ccc(Cl)cc3)nc12,5.357535479757878,463.11998787600004,5,2,6.503600000000005,True
4394,CHEMBL1241674,4400.0,nM,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,5.356547323513812,308.138559132,6,3,2.8432999999999993,True
4396,CHEMBL115519,4400.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3cc(Cl)ccc3s2)c1O,5.356547323513812,431.01651098799994,7,2,4.348480000000002,True
4397,CHEMBL332269,4400.0,nM,CCCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,5.356547323513812,376.085766556,5,1,4.514300000000003,True
4398,CHEMBL3133897,4400.0,nM,C=CC(=O)N1CCc2c(sc3ncnc(Nc4ccc(Br)c(C)c4)c23)C1,5.356547323513812,428.030644264,5,1,4.576520000000003,True
4399,CHEMBL206848,4400.0,nM,O=C(O)c1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2,5.356547323513812,386.058196144,6,3,4.428700000000002,True
4400,CHEMBL1928889,4410.0,nM,Clc1ccc(CNc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)cc1,5.355561410532161,394.075201872,4,2,6.292300000000003,True
4401,CHEMBL3739587,4480.0,nM,CC(=O)c1nn(-c2ccc(Cl)cc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1,5.348721986001856,479.140054624,4,1,6.929820000000006,True
4403,CHEMBL2064398,4500.0,nM,C[C@@H](Nc1ncnc2cc3oc(=O)n(CCCN4CCOCC4)c3cc12)c1ccccc1,5.346787486224656,433.211389724,8,1,3.4331000000000023,True
4404,CHEMBL4094471,4500.0,nM,Clc1ccccc1-c1nnc(Cc2nc3ccccc3[nH]2)o1,5.346787486224656,310.062138652,4,1,3.8571000000000017,True
4405,CHEMBL106232,4500.0,nM,CN1CCN(CCCCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1,5.346787486224656,488.18581494,7,1,4.131900000000003,True
4406,CHEMBL2385983,4500.0,nM,CCOc1cc(N)c(C(=O)Nc2ccc(F)c(Cl)c2)cc1NC(=O)/C=C/CN(C)C,5.346787486224656,434.152096528,5,3,3.768600000000002,True
4407,CHEMBL109296,4500.0,nM,CCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,5.346787486224656,348.054466428,5,1,3.7341000000000015,True
4409,CHEMBL1242757,4600.0,nM,CC(C)n1nc(-c2cccc3[nH]ccc23)c2c(N)ncnc21,5.337242168318426,292.143644512,5,2,3.1377000000000006,True
4410,CHEMBL2316153,4600.0,nM,COc1cc(/C=C2\CCC/C(=C\c3ccc(O)cc3)C2=O)cc(OC)c1,5.337242168318426,350.15180918399994,4,1,4.629400000000004,True
4411,CHEMBL489083,4600.0,nM,N=C(N)SCCCn1c(=O)c2n3ccc4cccc(c43)c3cc4ccccc4n3c=2c1=O,5.337242168318426,441.125945848,7,2,3.628070000000003,True
4412,CHEMBL418203,4600.0,nM,CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@@H](O)C1,5.337242168318426,401.10300041999994,6,3,3.3046000000000015,True
4414,CHEMBL135577,4600.0,nM,CCN(CC)CCNC(=O)c1c([Se][Se]c2[nH]c3ccccc3c2C(=O)NCCN(CC)CC)[nH]c2ccccc12,5.337242168318426,676.15431712,4,4,2.066600000000003,True
4415,CHEMBL1914657,4608.0,nM,Br.CC(Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccc(C(F)(F)F)cc1,5.336487529584844,478.061607956,4,3,6.100300000000004,True
4416,CHEMBL3759155,4610.0,nM,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCN1CCCCC1,5.336299074610352,497.24268985200007,7,2,5.499000000000004,True
4418,CHEMBL7002,4655.0,nM,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,5.332080314682639,333.139864596,4,1,3.9299000000000026,True
4419,CHEMBL3739750,4670.0,nM,CC(=O)c1nn(-c2ccccc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1,5.330683119433887,445.179026976,4,1,6.276420000000005,True
4421,CHEMBL1822063,4680.0,nM,COc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(C)cc3)C2)cc1,5.329754146925875,459.117211004,5,0,7.136220000000006,True
4422,CHEMBL484109,4700.0,nM,Nc1nc(Nc2cccc(Br)c2)c2cc(CCc3ccc4ccccc4c3)[nH]c2n1,5.327902142064282,457.09020774000004,4,3,5.984600000000003,True
4423,CHEMBL2333985,4700.0,nM,COc1cc2ncnc(Nc3ccc(C(C)(F)F)cc3)c2cc1OC,5.327902142064282,345.128883224,5,1,4.5023000000000035,True
4424,CHEMBL4081698,4700.0,nM,CCC(=O)N1CCC[C@@H](n2nc(-c3ccccc3)c3c(N)ncnc32)C1,5.327902142064282,350.18550932400007,6,1,2.649,True
4425,CHEMBL263666,4700.0,nM,CCN(CC)CCNC(=O)c1c([Se][Se]c2c(C(=O)NCCN(CC)CC)c3ccccc3n2C)n(C)c2ccccc12,5.327902142064282,704.1856172479999,6,2,2.0874000000000037,True
4426,CHEMBL2424801,4700.0,nM,O=C(/C=C/c1cccnc1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.327902142064282,401.104337812,5,2,5.073700000000002,True
4428,CHEMBL3902295,4700.0,nM,O=C(CCl)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(F)c(F)c4)c3cc21,5.327902142064282,434.059339016,8,1,3.3415000000000017,True
4429,CHEMBL157807,4700.0,nM,Cn1c(SSc2c(C(N)=O)c3ccccc3n2C)c(C(N)=O)c2ccccc21,5.327902142064282,410.087117816,6,2,3.667200000000002,True
4430,CHEMBL590876,4710.0,nM,O=C1CSC(N/N=C/c2ccc(O)cc2)=N1,5.326979092871104,235.041547528,5,2,0.9451,True
4431,CHEMBL481789,4720.0,nM,COc1ccc2c(c1)SCc1cnc(-c3ccccc3)nc1-2,5.3260580013659125,306.08268406800005,4,0,4.424900000000004,True
4432,CHEMBL1958028,4790.0,nM,O=C1CSC(N2N=C(c3ccc(F)cc3)CC2c2ccc(Br)cc2)=N1,5.319664486585436,416.9946733560001,4,0,4.368700000000003,True
4433,CHEMBL484108,4800.0,nM,Nc1nc(Nc2cccc(Br)c2)c2cc(CCc3cccc4ccccc34)[nH]c2n1,5.318758762624412,457.09020774000004,4,3,5.984600000000003,True
4434,CHEMBL1242748,4800.0,nM,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2[C@H]1CCOC1,5.318758762624412,315.11315290799996,7,2,1.8815999999999995,True
4435,CHEMBL77100,4800.0,nM,CCCCNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,5.318758762624412,404.10420736,6,1,3.231600000000002,True
4437,CHEMBL2018750,4800.0,nM,COc1cc2ncnc(Nc3ccc(NC(=O)OC(C)C)cc3)c2cc1OC,5.318758762624412,382.16410518399994,7,2,4.347500000000003,True
4438,CHEMBL126456,4800.0,nM,CCOc1cc2ncnc(Nc3cccc(-c4csc(C)n4)c3)c2cc1OCC,5.318758762624412,406.14634694399996,7,1,5.602720000000004,True
4439,CHEMBL79704,4800.0,nM,O=C(O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)O)[nH]c2ccccc12,5.318758762624412,440.08644911999994,4,4,5.483000000000003,True
4441,CHEMBL1241579,4800.0,nM,C[C@H](CN)n1nc(-c2ccc(Cl)c(O)c2)c2c(N)ncnc21,5.318758762624412,318.09958678000004,7,3,1.9542,True
4442,CHEMBL3327179,4800.0,nM,N#CC1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2ccccc2n2nnnc12,5.318758762624412,434.1603571960001,9,1,2.9772800000000013,True
4443,CHEMBL2316159,4800.0,nM,COc1cc(/C=C2\CCC/C(=C\c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)C2=O)cc(OC)c1,5.318758762624412,462.27700969599994,4,1,7.224400000000008,True
4444,CHEMBL2437478,4802.0,nM,C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(OC)cc4)nc32)cc1,5.318577844278991,414.144038436,8,2,3.0524000000000013,True
4446,CHEMBL325156,4840.0,nM,CCN(CC)C(C)/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OC,5.315154638355588,495.18373100400004,6,2,5.876180000000006,True
4447,CHEMBL1958020,4860.0,nM,O=C1CSC(N2N=C(c3ccccc3)CC2c2ccc(F)cc2)=N1,5.313363730737707,339.084161288,4,0,3.606200000000003,True
4448,CHEMBL1271619,4884.0,nM,CN(C)C/C=C/C(=O)N1CCc2c(sc3ncnc(NCCO)c23)C1,5.3112243447271545,361.157245976,7,2,1.0979999999999996,True
4450,CHEMBL204164,4900.0,nM,C=CC(=O)Nc1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2,5.309803919971486,411.08983062000004,6,3,4.855000000000002,True
4451,CHEMBL3604929,4900.0,nM,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Oc3cccc(N)c3)n2)n[nH]1,5.309803919971486,380.2073073880001,8,3,2.3780199999999994,True
4452,CHEMBL3604942,4900.0,nM,C=CC(=O)Nc1cccc(-c2nc(Nc3n[nH]c4ccccc34)cc(N3CCN(C)CC3)n2)c1,5.309803919971486,454.22295745200006,7,3,3.639800000000002,True
4453,CHEMBL330882,4900.0,nM,COc1cccc2ncnc(NCc3ccccc3)c12,5.309803919971486,265.1215121,4,1,3.2505000000000015,True
4454,CHEMBL2441565,4900.0,nM,CN(C)C/C=C/C(=O)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,5.309803919971486,441.13678081200004,6,1,4.009100000000002,True
4456,CHEMBL1821891,4940.0,nM,COc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(Cl)cc3)C2)cc1,5.306273051076353,445.10156093999996,5,0,6.827800000000005,True
4457,CHEMBL599145,4960.0,nM,CCCCCCCCCOC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,5.304518323509802,438.20423867999995,6,1,5.838200000000006,True
4458,CHEMBL3233759,4997.0,nM,COC(=O)CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,5.301290650557413,394.03026714400005,7,2,3.729000000000002,True
4460,CHEMBL3221555,5000.0,nM,CCOC(=O)Nc1cc(Nc2ncnc3cc(OC)c(OC)cc23)ccc1C.Cl,5.301029995663981,418.14078289599996,7,2,4.689220000000004,True
4461,CHEMBL485065,5000.0,nM,Cl.NCCNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,5.301029995663981,427.060483976,7,2,1.8120000000000005,True
4462,CHEMBL87084,5000.0,nM,Oc1cc2cc(-c3ccncc3)cnc2cc1O,5.301029995663981,238.07422756,4,2,2.7080000000000006,True
4463,CHEMBL440298,5000.0,nM,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCc1ccccc1,5.301029995663981,336.1473925,4,3,3.143880000000001,True
4465,CHEMBL328295,5000.0,nM,O=[N+]([O-])c1ccc2ncnc(Nc3ccccc3)c2c1,5.301029995663981,266.08037556,5,1,3.281600000000001,True
4467,CHEMBL2018762,5000.0,nM,CCOC(=O)Nc1cc(Nc2ncnc3cc(OC)c(OC)cc23)ccc1C,5.301029995663981,382.16410518399994,7,2,4.267420000000003,True
4468,CHEMBL1241587,5000.0,nM,CC(C)n1nc(-c2ccc3c(c2)CCO3)c2c(N)ncnc21,5.301029995663981,295.143310164,6,1,2.5912999999999995,True
4469,CHEMBL2385992,5000.0,nM,Cc1ccc(NC(=O)/C=C/CN(C)C)cc1C(=O)Nc1nccc(-c2cccnc2)n1,5.301029995663981,416.19607400800004,6,2,3.1556200000000008,True
4470,CHEMBL4103121,5000.0,nM,CCC(=O)N1CCC[C@@H](n2nc(-c3ccc(F)cc3)c3c(N)ncnc32)C1,5.301029995663981,368.1760875120001,6,1,2.7881,True
4471,CHEMBL4202955,5010.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C=C/CN(C)C)c2)n1,5.300162274132754,551.241165628,9,2,4.482600000000002,True
4472,CHEMBL361322,5010.0,nM,c1ccc(Cc2nc3cc(Nc4ncnc5nn6ccccc6c45)ccc3[nH]2)cc1,5.300162274132754,391.15454354400003,6,2,4.488200000000003,True
4473,CHEMBL3747281,5020.0,nM,CC(=O)N1N=C(c2ccc(F)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,5.29929628285498,479.160497024,8,0,3.793420000000003,True
4474,CHEMBL1270795,5048.0,nM,CSc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C)ns2)n1,5.296880653763922,343.06738541600004,8,2,3.3498200000000002,True
4475,CHEMBL1821897,5070.0,nM,COc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(F)cc3)C2)cc1,5.294992040666664,463.09213912800004,5,0,6.966900000000004,True
4476,CHEMBL599218,5077.0,nM,COc1cc2ncnc(N[C@@H](C)c3ccccc3)c2cc1OCCCCCCC(=O)NO,5.294392836595395,438.22670543999993,7,3,4.646200000000003,True
4477,CHEMBL1242569,5080.0,nM,C=CCn1nc(-c2ccc(OCC)c(OC)c2)c2c(N)ncnc21,5.29413628771608,325.15387484800004,7,1,2.6688,True
4478,CHEMBL113185,5100.0,nM,COc1cc(Nc2nccc(-c3ccc(NCCN)nc3)n2)cc(OC)c1OC,5.292429823902063,396.19098862799996,9,3,2.6786000000000003,True
4479,CHEMBL202162,5100.0,nM,CCN(CC)CCOc1c(C(=O)OC)c2c3c(oc2c2ccccc12)C(=O)c1ccccc1C3=O,5.292429823902063,471.16818751999995,7,0,4.868600000000004,True
4480,CHEMBL3740492,5100.0,nM,Cc1c(C(=O)c2coc3c2cc(O)c2ccccc23)[nH]c(-c2ccccc2)c1-c1ccccc1,5.292429823902063,443.152143532,3,2,7.493120000000006,True
4481,CHEMBL367625,5100.0,nM,CCn1cnc2c(Nc3cccc(Cl)c3)nc(N[C@@H]3CCCC[C@@H]3N)nc21,5.292429823902063,385.17817144800006,7,3,3.9250000000000007,True
4482,CHEMBL2424799,5100.0,nM,CSCCCNc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.292429823902063,358.10189528800004,5,2,5.191800000000003,True
4483,CHEMBL3612564,5100.0,nM,COCCn1c(=O)oc2cc3ncnc(Nc4ccc(OC)cc4)c3cc21,5.292429823902063,366.13280505599994,8,1,2.936300000000001,True
