"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL3685127";"";"0";"360.46";"0";"4.79";"BDBM112137";"Cc1ccc(C(C)(C)O)cc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1";"Ki";"'='";"22.0";"nM";"7.66";"";"233203";"UO_0000065";"21.24";"0.39";"2.87";"12.31";"False";"CHEMBL3705971";"In Vitro Enzyme Assay: Using the following procedure, varying concentration of compounds of the invention were assessed for their ability to inhibit c-Abl enzyme's phosphorylation of 5-FAM-EAIYAHPFAKKK-CONH2 (Caliper LifeSciences, cat #760346) peptide substrate in the presence of ATP at Km app. The phosphorylated product is detected using the Caliper mobility shift detection method where product and substrate are electrophoretically separated.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638510";"37";"BindingDB Database";"";"2014";"None"
"CHEMBL3394080";"";"0";"492.62";"0";"4.94";"16";"CC(Cn1ncc2c(Nc3cccc(F)c3)nc(SCCN3CCOCC3)nc21)c1ccccc1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3395760";"Inhibition of human recombinant Abl kinase using [gamma-32P]ATP as substrate by filter binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3392974";"1";"Scientific Literature";"J. Med. Chem.";"2015";"None"
"CHEMBL3394079";"";"0";"474.63";"0";"4.80";"15";"CC(Cn1ncc2c(Nc3ccccc3)nc(SCCN3CCOCC3)nc21)c1ccccc1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3395760";"Inhibition of human recombinant Abl kinase using [gamma-32P]ATP as substrate by filter binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3392974";"1";"Scientific Literature";"J. Med. Chem.";"2015";"None"
"CHEMBL3685118";"";"0";"334.39";"1";"5.09";"BDBM112128";"Cc1ccc(F)cc1-c1ccc2cc(NC(=O)CC3CC3)ncc2c1";"Ki";"'='";"0.9";"nM";"9.05";"";"233194";"UO_0000065";"27.05";"0.49";"3.96";"21.54";"False";"CHEMBL3705971";"In Vitro Enzyme Assay: Using the following procedure, varying concentration of compounds of the invention were assessed for their ability to inhibit c-Abl enzyme's phosphorylation of 5-FAM-EAIYAHPFAKKK-CONH2 (Caliper LifeSciences, cat #760346) peptide substrate in the presence of ATP at Km app. The phosphorylated product is detected using the Caliper mobility shift detection method where product and substrate are electrophoretically separated.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638510";"37";"BindingDB Database";"";"2014";"None"
"CHEMBL3685187";"";"0";"342.40";"0";"4.24";"BDBM112200";"Cc1ccncc1-c1ccc2cc(Nc3cccc(CO)n3)ncc2c1";"Ki";"'='";"0.2";"nM";"9.70";"";"233270";"UO_0000065";"28.33";"0.51";"5.46";"13.67";"False";"CHEMBL3705971";"In Vitro Enzyme Assay: Using the following procedure, varying concentration of compounds of the invention were assessed for their ability to inhibit c-Abl enzyme's phosphorylation of 5-FAM-EAIYAHPFAKKK-CONH2 (Caliper LifeSciences, cat #760346) peptide substrate in the presence of ATP at Km app. The phosphorylated product is detected using the Caliper mobility shift detection method where product and substrate are electrophoretically separated.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638510";"37";"BindingDB Database";"";"2014";"None"
"CHEMBL3689541";"";"0";"284.36";"0";"2.75";"BDBM112216";"C[C@H](CO)Cc1ccc2cc(NC(=O)C3CC3)ncc2c1";"Ki";"'='";"0.5";"nM";"9.30";"";"233288";"UO_0000065";"32.71";"0.60";"6.55";"14.95";"False";"CHEMBL3705971";"In Vitro Enzyme Assay: Using the following procedure, varying concentration of compounds of the invention were assessed for their ability to inhibit c-Abl enzyme's phosphorylation of 5-FAM-EAIYAHPFAKKK-CONH2 (Caliper LifeSciences, cat #760346) peptide substrate in the presence of ATP at Km app. The phosphorylated product is detected using the Caliper mobility shift detection method where product and substrate are electrophoretically separated.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638510";"37";"BindingDB Database";"";"2014";"None"
"CHEMBL3689553";"";"0";"357.34";"0";"4.66";"BDBM112229";"O=C(Nc1cc2ccc(-c3cnccc3C(F)(F)F)cc2cn1)C1CC1";"Ki";"'='";"0.3";"nM";"9.52";"";"233305";"UO_0000065";"26.65";"0.50";"4.86";"17.35";"False";"CHEMBL3705971";"In Vitro Enzyme Assay: Using the following procedure, varying concentration of compounds of the invention were assessed for their ability to inhibit c-Abl enzyme's phosphorylation of 5-FAM-EAIYAHPFAKKK-CONH2 (Caliper LifeSciences, cat #760346) peptide substrate in the presence of ATP at Km app. The phosphorylated product is detected using the Caliper mobility shift detection method where product and substrate are electrophoretically separated.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638510";"37";"BindingDB Database";"";"2014";"None"
"CHEMBL3689595";"";"0";"320.37";"0";"4.24";"BDBM112273";"Cc1ccc(F)cc1-c1ccc2cc(C(=O)NC3CC3)ncc2c1";"Ki";"'='";"42.0";"nM";"7.38";"";"233361";"UO_0000065";"23.03";"0.42";"3.14";"17.57";"False";"CHEMBL3705971";"In Vitro Enzyme Assay: Using the following procedure, varying concentration of compounds of the invention were assessed for their ability to inhibit c-Abl enzyme's phosphorylation of 5-FAM-EAIYAHPFAKKK-CONH2 (Caliper LifeSciences, cat #760346) peptide substrate in the presence of ATP at Km app. The phosphorylated product is detected using the Caliper mobility shift detection method where product and substrate are electrophoretically separated.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638510";"37";"BindingDB Database";"";"2014";"None"
"CHEMBL3689672";"";"0";"378.45";"0";"4.15";"BDBM112353";"Cc1ccc(F)cc1-c1cc2cnc(NC(=O)C3CC3)cc2c(CN(C)C)n1";"Ki";"'='";"10.0";"nM";"8.00";"";"233450";"UO_0000065";"21.14";"0.39";"3.85";"13.76";"False";"CHEMBL3705971";"In Vitro Enzyme Assay: Using the following procedure, varying concentration of compounds of the invention were assessed for their ability to inhibit c-Abl enzyme's phosphorylation of 5-FAM-EAIYAHPFAKKK-CONH2 (Caliper LifeSciences, cat #760346) peptide substrate in the presence of ATP at Km app. The phosphorylated product is detected using the Caliper mobility shift detection method where product and substrate are electrophoretically separated.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638510";"37";"BindingDB Database";"";"2014";"None"
"CHEMBL3689685";"";"0";"355.80";"0";"4.75";"BDBM112366";"Cc1cc2cc(NC(=O)C3CC3)ncc2nc1-c1cc(F)ccc1Cl";"Ki";"'='";"17.0";"nM";"7.77";"";"233463";"UO_0000065";"21.84";"0.42";"3.02";"14.16";"False";"CHEMBL3705971";"In Vitro Enzyme Assay: Using the following procedure, varying concentration of compounds of the invention were assessed for their ability to inhibit c-Abl enzyme's phosphorylation of 5-FAM-EAIYAHPFAKKK-CONH2 (Caliper LifeSciences, cat #760346) peptide substrate in the presence of ATP at Km app. The phosphorylated product is detected using the Caliper mobility shift detection method where product and substrate are electrophoretically separated.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638510";"37";"BindingDB Database";"";"2014";"None"
"CHEMBL3689692";"";"0";"319.36";"0";"3.33";"BDBM112374";"Cc1ccncc1-c1ccc2cc(NC(=O)C3CCO3)ncc2c1";"Ki";"'='";"1.19";"nM";"8.92";"";"233473";"UO_0000065";"27.94";"0.51";"5.59";"13.92";"False";"CHEMBL3705971";"In Vitro Enzyme Assay: Using the following procedure, varying concentration of compounds of the invention were assessed for their ability to inhibit c-Abl enzyme's phosphorylation of 5-FAM-EAIYAHPFAKKK-CONH2 (Caliper LifeSciences, cat #760346) peptide substrate in the presence of ATP at Km app. The phosphorylated product is detected using the Caliper mobility shift detection method where product and substrate are electrophoretically separated.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638510";"37";"BindingDB Database";"";"2014";"None"
"CHEMBL3689713";"";"0";"453.82";"1";"5.15";"BDBM112408";"Cc1c(-c2ccc3cc(NC(=O)C4C[C@@H]4F)ncc3c2)cnc([C@@H](O)C(F)(F)F)c1Cl";"Ki";"'='";"0.0841";"nM";"10.08";"";"233498";"UO_0000065";"22.20";"0.44";"4.93";"13.41";"False";"CHEMBL3705971";"In Vitro Enzyme Assay: Using the following procedure, varying concentration of compounds of the invention were assessed for their ability to inhibit c-Abl enzyme's phosphorylation of 5-FAM-EAIYAHPFAKKK-CONH2 (Caliper LifeSciences, cat #760346) peptide substrate in the presence of ATP at Km app. The phosphorylated product is detected using the Caliper mobility shift detection method where product and substrate are electrophoretically separated.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638510";"37";"BindingDB Database";"";"2014";"None"
"CHEMBL3689730";"";"0";"419.38";"0";"4.50";"BDBM112432";"Cc1ccnc([C@@H](O)C(F)(F)F)c1-c1ccc2cc(NC(=O)C3C[C@@H]3F)ncc2c1";"Ki";"'='";"0.265";"nM";"9.58";"";"233525";"UO_0000065";"22.84";"0.44";"5.08";"12.75";"False";"CHEMBL3705971";"In Vitro Enzyme Assay: Using the following procedure, varying concentration of compounds of the invention were assessed for their ability to inhibit c-Abl enzyme's phosphorylation of 5-FAM-EAIYAHPFAKKK-CONH2 (Caliper LifeSciences, cat #760346) peptide substrate in the presence of ATP at Km app. The phosphorylated product is detected using the Caliper mobility shift detection method where product and substrate are electrophoretically separated.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638510";"37";"BindingDB Database";"";"2014";"None"
"CHEMBL3689732";"";"0";"365.41";"0";"3.96";"BDBM112434";"Cc1ccnc([C@H](C)O)c1-c1ccc2cc(NC(=O)C3C[C@@H]3F)ncc2c1";"Ki";"'='";"0.802";"nM";"9.10";"";"233528";"UO_0000065";"24.89";"0.46";"5.14";"12.11";"False";"CHEMBL3705971";"In Vitro Enzyme Assay: Using the following procedure, varying concentration of compounds of the invention were assessed for their ability to inhibit c-Abl enzyme's phosphorylation of 5-FAM-EAIYAHPFAKKK-CONH2 (Caliper LifeSciences, cat #760346) peptide substrate in the presence of ATP at Km app. The phosphorylated product is detected using the Caliper mobility shift detection method where product and substrate are electrophoretically separated.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638510";"37";"BindingDB Database";"";"2014";"None"
"CHEMBL3689743";"";"0";"319.36";"0";"3.19";"BDBM112445";"Cc1cc[n+]([O-])cc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1";"Ki";"'='";"0.167";"nM";"9.78";"";"233544";"UO_0000065";"30.62";"0.56";"6.59";"14.18";"False";"CHEMBL3705971";"In Vitro Enzyme Assay: Using the following procedure, varying concentration of compounds of the invention were assessed for their ability to inhibit c-Abl enzyme's phosphorylation of 5-FAM-EAIYAHPFAKKK-CONH2 (Caliper LifeSciences, cat #760346) peptide substrate in the presence of ATP at Km app. The phosphorylated product is detected using the Caliper mobility shift detection method where product and substrate are electrophoretically separated.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638510";"37";"BindingDB Database";"";"2014";"None"
"CHEMBL3685137";"";"0";"304.35";"0";"3.35";"BDBM112147";"Cc1nccnc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1";"Ki";"'='";"1.0";"nM";"9.00";"";"233213";"UO_0000065";"29.57";"0.53";"5.65";"13.28";"False";"CHEMBL3705971";"In Vitro Enzyme Assay: Using the following procedure, varying concentration of compounds of the invention were assessed for their ability to inhibit c-Abl enzyme's phosphorylation of 5-FAM-EAIYAHPFAKKK-CONH2 (Caliper LifeSciences, cat #760346) peptide substrate in the presence of ATP at Km app. The phosphorylated product is detected using the Caliper mobility shift detection method where product and substrate are electrophoretically separated.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638510";"37";"BindingDB Database";"";"2014";"None"
"CHEMBL3685183";"";"0";"317.39";"0";"3.71";"BDBM112196";"NCc1cccc(-c2ccc3cc(NC(=O)C4CC4)ncc3c2)c1";"Ki";"'='";"41.0";"nM";"7.39";"";"233266";"UO_0000065";"23.27";"0.42";"3.68";"10.86";"False";"CHEMBL3705971";"In Vitro Enzyme Assay: Using the following procedure, varying concentration of compounds of the invention were assessed for their ability to inhibit c-Abl enzyme's phosphorylation of 5-FAM-EAIYAHPFAKKK-CONH2 (Caliper LifeSciences, cat #760346) peptide substrate in the presence of ATP at Km app. The phosphorylated product is detected using the Caliper mobility shift detection method where product and substrate are electrophoretically separated.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638510";"37";"BindingDB Database";"";"2014";"None"
"CHEMBL3639885";"";"0";"316.40";"0";"4.87";"BDBM112392";"Cc1cccc(C)c1-c1ccc2cc(NC(=O)C3CC3)ncc2c1";"Ki";"'='";"0.204";"nM";"9.69";"";"233488";"UO_0000065";"30.63";"0.55";"4.82";"23.08";"False";"CHEMBL3705971";"In Vitro Enzyme Assay: Using the following procedure, varying concentration of compounds of the invention were assessed for their ability to inhibit c-Abl enzyme's phosphorylation of 5-FAM-EAIYAHPFAKKK-CONH2 (Caliper LifeSciences, cat #760346) peptide substrate in the presence of ATP at Km app. The phosphorylated product is detected using the Caliper mobility shift detection method where product and substrate are electrophoretically separated.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638510";"37";"BindingDB Database";"";"2014";"None"
"CHEMBL3689710";"";"0";"452.35";"1";"5.58";"BDBM112402";"Clc1cccc(Cl)c1-c1ccc2cc(Nc3ccnc(N4CCOCC4)n3)ncc2c1";"Ki";"'='";"1.03";"nM";"8.99";"";"233494";"UO_0000065";"19.87";"0.40";"3.41";"14.23";"False";"CHEMBL3705971";"In Vitro Enzyme Assay: Using the following procedure, varying concentration of compounds of the invention were assessed for their ability to inhibit c-Abl enzyme's phosphorylation of 5-FAM-EAIYAHPFAKKK-CONH2 (Caliper LifeSciences, cat #760346) peptide substrate in the presence of ATP at Km app. The phosphorylated product is detected using the Caliper mobility shift detection method where product and substrate are electrophoretically separated.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638510";"37";"BindingDB Database";"";"2014";"None"
"CHEMBL3689731";"";"0";"419.38";"0";"4.50";"BDBM112433";"Cc1ccnc([C@H](O)C(F)(F)F)c1-c1ccc2cc(NC(=O)C3C[C@@H]3F)ncc2c1";"Ki";"'='";"0.398";"nM";"9.40";"";"233526";"UO_0000065";"22.41";"0.43";"4.90";"12.52";"False";"CHEMBL3705971";"In Vitro Enzyme Assay: Using the following procedure, varying concentration of compounds of the invention were assessed for their ability to inhibit c-Abl enzyme's phosphorylation of 5-FAM-EAIYAHPFAKKK-CONH2 (Caliper LifeSciences, cat #760346) peptide substrate in the presence of ATP at Km app. The phosphorylated product is detected using the Caliper mobility shift detection method where product and substrate are electrophoretically separated.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638510";"37";"BindingDB Database";"";"2014";"None"
"CHEMBL3689738";"";"0";"435.47";"1";"5.09";"BDBM112440";"Cc1ccc(C(=O)NC2CC(F)(F)C2)cc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1";"Ki";"'='";"0.706";"nM";"9.15";"";"233539";"UO_0000065";"21.01";"0.39";"4.06";"12.87";"False";"CHEMBL3705971";"In Vitro Enzyme Assay: Using the following procedure, varying concentration of compounds of the invention were assessed for their ability to inhibit c-Abl enzyme's phosphorylation of 5-FAM-EAIYAHPFAKKK-CONH2 (Caliper LifeSciences, cat #760346) peptide substrate in the presence of ATP at Km app. The phosphorylated product is detected using the Caliper mobility shift detection method where product and substrate are electrophoretically separated.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638510";"37";"BindingDB Database";"";"2014";"None"
"CHEMBL3685173";"";"0";"436.52";"1";"5.51";"BDBM112185";"Cc1cc(C(=O)Nc2ccc(C)c(-c3ccc4cc(NC(=O)C5CC5)ncc4c3)c2)ccn1";"Ki";"'='";"0.8";"nM";"9.10";"";"233254";"UO_0000065";"20.84";"0.38";"3.59";"10.83";"False";"CHEMBL3705971";"In Vitro Enzyme Assay: Using the following procedure, varying concentration of compounds of the invention were assessed for their ability to inhibit c-Abl enzyme's phosphorylation of 5-FAM-EAIYAHPFAKKK-CONH2 (Caliper LifeSciences, cat #760346) peptide substrate in the presence of ATP at Km app. The phosphorylated product is detected using the Caliper mobility shift detection method where product and substrate are electrophoretically separated.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638510";"37";"BindingDB Database";"";"2014";"None"
"CHEMBL3685189";"";"0";"300.36";"0";"2.73";"BDBM112202";"C[C@H](CCO)Oc1ccc2cc(NC(=O)C3CC3)ncc2c1";"Ki";"'='";"23.0";"nM";"7.64";"";"233272";"UO_0000065";"25.43";"0.47";"4.91";"10.69";"False";"CHEMBL3705971";"In Vitro Enzyme Assay: Using the following procedure, varying concentration of compounds of the invention were assessed for their ability to inhibit c-Abl enzyme's phosphorylation of 5-FAM-EAIYAHPFAKKK-CONH2 (Caliper LifeSciences, cat #760346) peptide substrate in the presence of ATP at Km app. The phosphorylated product is detected using the Caliper mobility shift detection method where product and substrate are electrophoretically separated.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638510";"37";"BindingDB Database";"";"2014";"None"
"CHEMBL3689613";"";"0";"415.49";"0";"4.08";"BDBM112293";"Cc1ccc(C(=O)NC2CCOC2)cc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1";"Ki";"'='";"0.9";"nM";"9.05";"";"233387";"UO_0000065";"21.77";"0.40";"4.97";"11.26";"False";"CHEMBL3705971";"In Vitro Enzyme Assay: Using the following procedure, varying concentration of compounds of the invention were assessed for their ability to inhibit c-Abl enzyme's phosphorylation of 5-FAM-EAIYAHPFAKKK-CONH2 (Caliper LifeSciences, cat #760346) peptide substrate in the presence of ATP at Km app. The phosphorylated product is detected using the Caliper mobility shift detection method where product and substrate are electrophoretically separated.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638510";"37";"BindingDB Database";"";"2014";"None"
"CHEMBL3689671";"";"0";"420.49";"0";"4.22";"BDBM112352";"Cc1ccc(F)cc1-c1cc2cnc(NC(=O)C3CC3)cc2c(OC2CCNCC2)n1";"Ki";"'='";"0.7";"nM";"9.15";"";"233449";"UO_0000065";"21.77";"0.40";"4.93";"12.02";"False";"CHEMBL3705971";"In Vitro Enzyme Assay: Using the following procedure, varying concentration of compounds of the invention were assessed for their ability to inhibit c-Abl enzyme's phosphorylation of 5-FAM-EAIYAHPFAKKK-CONH2 (Caliper LifeSciences, cat #760346) peptide substrate in the presence of ATP at Km app. The phosphorylated product is detected using the Caliper mobility shift detection method where product and substrate are electrophoretically separated.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638510";"37";"BindingDB Database";"";"2014";"None"
"CHEMBL3689674";"";"0";"364.42";"0";"3.81";"BDBM112355";"CNCc1nc(-c2cc(F)ccc2C)cc2cnc(NC(=O)C3CC3)cc12";"Ki";"'='";"5.0";"nM";"8.30";"";"233452";"UO_0000065";"22.78";"0.42";"4.49";"12.41";"False";"CHEMBL3705971";"In Vitro Enzyme Assay: Using the following procedure, varying concentration of compounds of the invention were assessed for their ability to inhibit c-Abl enzyme's phosphorylation of 5-FAM-EAIYAHPFAKKK-CONH2 (Caliper LifeSciences, cat #760346) peptide substrate in the presence of ATP at Km app. The phosphorylated product is detected using the Caliper mobility shift detection method where product and substrate are electrophoretically separated.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638510";"37";"BindingDB Database";"";"2014";"None"
"CHEMBL3689699";"";"0";"324.33";"0";"4.53";"BDBM112382";"O=C(Nc1cc2ccc(-c3c(F)cccc3F)cc2cn1)C1CC1";"Ki";"'='";"0.175";"nM";"9.76";"";"233482";"UO_0000065";"30.08";"0.56";"5.23";"23.24";"False";"CHEMBL3705971";"In Vitro Enzyme Assay: Using the following procedure, varying concentration of compounds of the invention were assessed for their ability to inhibit c-Abl enzyme's phosphorylation of 5-FAM-EAIYAHPFAKKK-CONH2 (Caliper LifeSciences, cat #760346) peptide substrate in the presence of ATP at Km app. The phosphorylated product is detected using the Caliper mobility shift detection method where product and substrate are electrophoretically separated.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638510";"37";"BindingDB Database";"";"2014";"None"
"CHEMBL3689718";"";"0";"340.33";"0";"3.44";"BDBM112415";"Cc1c(F)cncc1-c1cc2cnc(NC(=O)[C@@H]3C[C@@H]3F)cc2cn1";"Ki";"'='";"0.168";"nM";"9.78";"";"233507";"UO_0000065";"28.72";"0.53";"6.33";"14.42";"False";"CHEMBL3705971";"In Vitro Enzyme Assay: Using the following procedure, varying concentration of compounds of the invention were assessed for their ability to inhibit c-Abl enzyme's phosphorylation of 5-FAM-EAIYAHPFAKKK-CONH2 (Caliper LifeSciences, cat #760346) peptide substrate in the presence of ATP at Km app. The phosphorylated product is detected using the Caliper mobility shift detection method where product and substrate are electrophoretically separated.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638510";"37";"BindingDB Database";"";"2014";"None"
"CHEMBL3689624";"";"0";"419.46";"0";"3.83";"BDBM112305";"Cc1ccc(C(=O)NC2COC2)c(F)c1-c1ccc2cc(NC(=O)C3CC3)ncc2c1";"Ki";"'='";"1.0";"nM";"9.00";"";"233401";"UO_0000065";"21.46";"0.40";"5.17";"11.21";"False";"CHEMBL3705971";"In Vitro Enzyme Assay: Using the following procedure, varying concentration of compounds of the invention were assessed for their ability to inhibit c-Abl enzyme's phosphorylation of 5-FAM-EAIYAHPFAKKK-CONH2 (Caliper LifeSciences, cat #760346) peptide substrate in the presence of ATP at Km app. The phosphorylated product is detected using the Caliper mobility shift detection method where product and substrate are electrophoretically separated.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638510";"37";"BindingDB Database";"";"2014";"None"
"CHEMBL3689755";"";"0";"379.89";"1";"5.12";"BDBM112459";"Cc1ccc(C(=O)NC2(C)CCC2)cc1-c1ccc2c(Cl)c(N)ncc2c1";"Ki";"'='";"33.5";"nM";"7.47";"";"233556";"UO_0000065";"19.68";"0.38";"2.35";"10.99";"False";"CHEMBL3705971";"In Vitro Enzyme Assay: Using the following procedure, varying concentration of compounds of the invention were assessed for their ability to inhibit c-Abl enzyme's phosphorylation of 5-FAM-EAIYAHPFAKKK-CONH2 (Caliper LifeSciences, cat #760346) peptide substrate in the presence of ATP at Km app. The phosphorylated product is detected using the Caliper mobility shift detection method where product and substrate are electrophoretically separated.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638510";"37";"BindingDB Database";"";"2014";"None"
