,ChEMBL_ID,smiles,pIC50,unwantedID
1509,CHEMBL1241485,COc1cc(ccc1N)c2nn(C(C)C)c3ncnc(N)c23,5.414539270491499,['Aniline']
1510,CHEMBL1173794,Cc1ccc(cc1C)C2=NN(C(C2)c3ccccc3Cl)C(=S)N,5.412289034981089,['Thiocarbonyl-group']
1511,CHEMBL1170278,Cc1ncc([N+](=O)[O-])n1CCOC(=O)\C=C\c2cccc3ccccc23,5.4111682744057905,"['Michael-acceptor', 'Nitro-group', 'Oxygen-nitrogen-single-bond']"
1512,CHEMBL2316154,COc1cc(OC)cc(\C=C\2/CCC\C(=C/c3ccc(cc3)N(C)C)\C2=O)c1,5.4089353929735005,['Michael-acceptor']
1513,CHEMBL541307,Cl.CN(C)CC(CNNC(=O)N)C(=O)c1ccc(OCc2ccccc2)cc1,5.4089353929735005,['Oxygen-nitrogen-single-bond']
1514,CHEMBL3604927,CN1CCN(CC1)c2cc(Nc3cc(C)[nH]n3)nc(Oc4cccc(c4)[N+](=O)[O-])n2,5.4089353929735005,"['Nitro-group', 'Oxygen-nitrogen-single-bond']"
1515,CHEMBL3133895,Cc1cccc(Nc2ncnc3sc4CN(CCc4c23)C(=O)C=C)c1F,5.4034029043735385,['Michael-acceptor']
1516,CHEMBL319620,OC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,5.3979400086720375,['Hydroquinone']
1517,CHEMBL78280,CNC(=O)c1ccc(cc1)S(=O)(=O)Oc2ccc(\C=C(/C)\[N+](=O)[O-])cc2OC,5.3979400086720375,"['Nitro-group', 'Oxygen-nitrogen-single-bond', 'Sulfonic-acid']"
1518,CHEMBL483232,CCOc1cc(\C=C(/C#N)\C(=O)N)cc(CSc2cccc(OC)c2)c1O,5.3979400086720375,"['Conjugated-nitrile-group', 'Michael-acceptor']"
1519,CHEMBL358494,Oc1ccc(\C=C(/C#N)\C(=O)N2CCN(CC2)C(=O)\C(=C\c3ccc(O)c(O)c3)\C#N)cc1O,5.3979400086720375,"['Catechol', 'Conjugated-nitrile-group', 'Michael-acceptor']"
1520,CHEMBL2312304,Clc1ccc(Cl)c(CNc2ncc(C(=O)NCCCN3CCOC3=O)c(NC4CCCC4)n2)c1,5.388276691992658,['Aliphatic-long-chain']
1521,CHEMBL2424807,Clc1cccc(Nc2ncnc3ccc(NCc4cccc(Br)n4)cc23)c1,5.3872161432802645,['2-halopyridine']
1522,CHEMBL103552,OC(=O)c1cc(ccc1O)N(Cc2ccccc2O)Cc3cc(O)ccc3O,5.3872161432802645,['Hydroquinone']
1523,CHEMBL1172802,Cc1ncc([N+](=O)[O-])n1CCOC(=O)\C=C\c2ccc(F)cc2,5.3851027839668655,"['Michael-acceptor', 'Nitro-group', 'Oxygen-nitrogen-single-bond']"
1524,CHEMBL1683971,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#CCN4CCOCC4,5.3840499483435975,['Triple-bond']
1525,CHEMBL3746212,CC(=O)N1N=C(CC1c2ccc(cc2)C(=O)OCCn3c(C)ncc3[N+](=O)[O-])c4ccc(Br)cc4,5.3840499483435975,"['Nitro-group', 'Oxygen-nitrogen-single-bond']"
1526,CHEMBL3608431,CN1CCN(CC1)c2ccc(Nc3nc(nc4c3ncn4CCO)N5CC[C@@H](C5)NC(=O)C=C)cc2,5.377578726024329,['Michael-acceptor']
1527,CHEMBL195218,CONC(=O)c1cc(Nc2ncnn3cc(NC(=O)OCCCS(=O)(=O)C)c(C(C)C)c23)c(F)cc1F,5.3767507096020974,"['Aliphatic-long-chain', 'Oxygen-nitrogen-single-bond']"
1528,CHEMBL2047019,ONC(=O)CCCCCC(=O)Nc1ccc(O)c(c1)C(=O)Nc2cccc(c2)C(F)(F)F,5.3767507096020974,"['Aliphatic-long-chain', 'Hydroquinone', 'Hydroxamic-acid', 'Oxygen-nitrogen-single-bond']"
1529,CHEMBL1173688,Cc1ccc(cc1C)C2=NN(C(C2)c3ccccc3Br)C(=S)N,5.3757179041643335,['Thiocarbonyl-group']
1530,CHEMBL2312303,Clc1ccc(Cl)c(CNc2ncc(C(=O)NCCCN3CCCC3=O)c(NC4CCCC4)n2)c1,5.367542707815275,['Aliphatic-long-chain']
1531,CHEMBL1944921,COc1cccc2C(=O)c3c(O)ccc(O)c3C(=O)c12,5.366531544420414,['Hydroquinone']
1532,CHEMBL291986,Oc1ccc(\C=C(/C#N)\C(=O)N2CCN(CC2)c3ccccc3)cc1O,5.366531544420414,"['Catechol', 'Conjugated-nitrile-group', 'Michael-acceptor']"
1533,CHEMBL3098322,COc1cc2nc(Cl)nc(Nc3ccc(O)cc3)c2cc1OC,5.366531544420414,['Hydroquinone']
1534,CHEMBL1242286,COCOc1cc(ccc1Br)c2nn(C(C)C)c3ncnc(N)c23,5.364516253185088,['Het-c-het-not-in-ring']
1535,CHEMBL332269,CCCCNc1ncc2C=C(C(=O)N(C)c2n1)c3c(Cl)cccc3Cl,5.356547323513811,['Aliphatic-long-chain']
1536,CHEMBL3133897,Cc1cc(Nc2ncnc3sc4CN(CCc4c23)C(=O)C=C)ccc1Br,5.356547323513811,['Michael-acceptor']
1537,CHEMBL115519,COc1cc(\C=C(/C#N)\C(=O)N)cc(CSc2nc3cc(Cl)ccc3s2)c1O,5.356547323513811,"['Conjugated-nitrile-group', 'Michael-acceptor']"
1538,CHEMBL2385983,CCOc1cc(N)c(cc1NC(=O)\C=C\CN(C)C)C(=O)Nc2ccc(F)c(Cl)c2,5.346787486224656,"['Aniline', 'Michael-acceptor']"
1539,CHEMBL106232,CN1CCN(CCCCCNc2ncc3C=C(C(=O)N(C)c3n2)c4c(Cl)cccc4Cl)CC1,5.346787486224656,['Aliphatic-long-chain']
1540,CHEMBL135577,CCN(CC)CCNC(=O)c1c([Se][Se]c2[nH]c3ccccc3c2C(=O)NCCN(CC)CC)[nH]c4ccccc14,5.337242168318426,['Heavy-metal']
1541,CHEMBL489083,NC(=N)SCCCN1C(=O)C2=C(C1=O)n3c(cc4ccccc34)c5cccc6ccn2c56,5.337242168318426,"['Aliphatic-long-chain', 'Imine', 'Imine']"
1542,CHEMBL2316153,COc1cc(OC)cc(\C=C\2/CCC\C(=C/c3ccc(O)cc3)\C2=O)c1,5.337242168318426,['Michael-acceptor']
1543,CHEMBL7002,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,5.3320803146826385,['Thioester']
1544,CHEMBL157807,Cn1c(SSc2c(C(=O)N)c3ccccc3n2C)c(C(=O)N)c4ccccc14,5.327902142064282,['Disulphide']
1545,CHEMBL3902295,Fc1ccc(Nc2ncnc3cc4OC(=O)N(CCOC(=O)CCl)c4cc23)cc1F,5.327902142064282,['Alkyl-halide']
1546,CHEMBL263666,CCN(CC)CCNC(=O)c1c([Se][Se]c2c(C(=O)NCCN(CC)CC)c3ccccc3n2C)n(C)c4ccccc14,5.327902142064282,['Heavy-metal']
1547,CHEMBL2424801,Clc1cccc(Nc2ncnc3ccc(NC(=O)\C=C\c4cccnc4)cc23)c1,5.327902142064282,['Michael-acceptor']
1548,CHEMBL590876,Oc1ccc(\C=N\NC2=NC(=O)CS2)cc1,5.326979092871103,"['Imine', 'Oxygen-nitrogen-single-bond']"
1549,CHEMBL77100,CCCCNC(=O)c1ccc(cc1)S(=O)(=O)Oc2ccc(\C=C\[N+](=O)[O-])cc2,5.318758762624412,"['Aliphatic-long-chain', 'Nitro-group', 'Oxygen-nitrogen-single-bond', 'Sulfonic-acid']"
1550,CHEMBL2316159,COc1cc(OC)cc(\C=C\2/CCC\C(=C/c3cc(c(O)c(c3)C(C)(C)C)C(C)(C)C)\C2=O)c1,5.318758762624412,['Michael-acceptor']
1551,CHEMBL79704,OC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)O)[nH]c4ccccc14,5.318758762624412,['Disulphide']
1552,CHEMBL325156,CCN(CC)C(C)\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(cnc2cc1OC)C#N,5.315154638355588,['Michael-acceptor']
1553,CHEMBL1271619,CN(C)C\C=C\C(=O)N1CCc2c(C1)sc3ncnc(NCCO)c23,5.3112243447271545,['Michael-acceptor']
1554,CHEMBL204164,Fc1ccc(Nc2ncnc3Oc4ccc(NC(=O)C=C)cc4CNc23)cc1Cl,5.309803919971486,['Michael-acceptor']
1555,CHEMBL599145,CCCCCCCCCOC(=O)COc1cc(O)c2C(=O)C=C(Oc2c1)c3ccccc3,5.304518323509802,['Aliphatic-long-chain']
1556,CHEMBL3233759,COC(=O)CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,5.301290650557413,['Betaketo/anhydride']
1557,CHEMBL440298,Oc1ccc(\C=C(/C#N)\C(=O)NCCCCc2ccccc2)cc1O,5.301029995663981,"['Aliphatic-long-chain', 'Catechol', 'Conjugated-nitrile-group', 'Michael-acceptor']"
1558,CHEMBL87084,Oc1cc2cc(cnc2cc1O)c3ccncc3,5.301029995663981,['Catechol']
1559,CHEMBL2385992,CN(C)C\C=C\C(=O)Nc1ccc(C)c(c1)C(=O)Nc2nccc(n2)c3cccnc3,5.301029995663981,['Michael-acceptor']
1560,CHEMBL485065,Cl.NCCNC(=O)c1ccc(cc1)S(=O)(=O)Oc2ccc(\C=C\[N+](=O)[O-])cc2,5.301029995663981,"['Nitro-group', 'Oxygen-nitrogen-single-bond', 'Sulfonic-acid']"
1561,CHEMBL328295,[O-][N+](=O)c1ccc2ncnc(Nc3ccccc3)c2c1,5.301029995663981,"['Nitro-group', 'Oxygen-nitrogen-single-bond']"
1562,CHEMBL3747281,CC(=O)N1N=C(CC1c2ccc(cc2)C(=O)OCCn3c(C)ncc3[N+](=O)[O-])c4ccc(F)cc4,5.29929628285498,"['Nitro-group', 'Oxygen-nitrogen-single-bond']"
1563,CHEMBL599218,COc1cc2ncnc(N[C@@H](C)c3ccccc3)c2cc1OCCCCCCC(=O)NO,5.294392836595395,"['Aliphatic-long-chain', 'Hydroxamic-acid', 'Oxygen-nitrogen-single-bond']"
1564,CHEMBL1242569,CCOc1ccc(cc1OC)c2nn(CC=C)c3ncnc(N)c23,5.29413628771608,['Isolate-alkene']
1565,CHEMBL2424799,CSCCCNc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.292429823902063,['Aliphatic-long-chain']
1566,CHEMBL55360,Cc1cccc(C)c1NC(=O)\C(=C\c2ccc(O)c(O)c2)\C#N,5.292429823902063,"['Catechol', 'Conjugated-nitrile-group', 'Michael-acceptor']"
1567,CHEMBL1830270,NC(=S)N\N=C(\C=C\c1ccc(cc1)c2ccccc2)/c3ccccc3,5.291579099865287,"['Imine', 'Oxygen-nitrogen-single-bond', 'Thiocarbonyl-group']"
1568,CHEMBL3235199,Cc1ncc([N+](=O)[O-])n1CC(=O)N\N=C\c2cc3ccccc3nc2Oc4ccc(Cl)cc4,5.290730039024169,"['Imine', 'Nitro-group', 'Oxygen-nitrogen-single-bond']"
1569,CHEMBL2437478,COc1ccc(Nc2ncc3N=CC(=O)N(c4ccc(NC(=O)C=C)cc4)c3n2)cc1,5.289967300934246,['Michael-acceptor']
1570,CHEMBL2047028,COc1ccc(NC(=O)CCCCCC(=O)NO)cc1C(=O)Nc2cccc(c2)C#C,5.287350298372789,"['Aliphatic-long-chain', 'Hydroxamic-acid', 'Oxygen-nitrogen-single-bond', 'Triple-bond']"
1571,CHEMBL2336355,COc1ccccc1NC(=O)\C=C\c2ccccc2,5.287350298372789,['Michael-acceptor']
1572,CHEMBL1812559,[O-][N+](=O)c1ccc(\C=C\C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,5.287350298372789,"['Michael-acceptor', 'Nitro-group', 'Oxygen-nitrogen-single-bond']"
1573,CHEMBL1169856,Cc1ccc(cc1C)C2=NN(C(C2)c3ccccc3F)C(=S)N,5.2848326421515415,['Thiocarbonyl-group']
1574,CHEMBL370808,COc1ccc(cc1c2[nH]nc3nc(Nc4ccc(F)cc4F)ncc23)C#CC(C)(C)N,5.2839966563652006,['Triple-bond']
1575,CHEMBL3910361,BrCC(=O)OCCN1C(=O)Oc2cc3ncnc(Nc4cccc(c4)C#C)c3cc12,5.2839966563652006,"['Alkyl-halide', 'Triple-bond']"
1576,CHEMBL113901,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\C(C)N(C)C,5.282329496997739,['Michael-acceptor']
1577,CHEMBL472943,COc1cc2nccc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\C(C)N(C)C,5.282329496997739,['Michael-acceptor']
1578,CHEMBL459,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,5.281664421091493,['Catechol']
1579,CHEMBL1173667,NC(=S)N1N=C(CC1c2ccc(O)cc2)c3ccc(Cl)c(Cl)c3,5.278189384787454,['Thiocarbonyl-group']
1580,CHEMBL3613691,CN(C)c1ccc(\C=C\C(=O)c2ccc3ncc(C(=O)N)c(Nc4ccc(Cl)cc4)c3c2)cc1,5.277119389313061,['Michael-acceptor']
1581,CHEMBL2029700,Nc1nn2C(=O)C=C(Nc2c1N=Nc3ccc4OCOc4c3)c5ccccc5,5.275724130399211,['Diazo-group']
1582,CHEMBL2316155,COc1cc(OC)cc(\C=C\2/CCC\C(=C/c3ccc(OC)c(O)c3)\C2=O)c1,5.275724130399211,['Michael-acceptor']
1583,CHEMBL443268,CN1C(=O)\C(=C/c2[nH]c(cc2C)C(=O)NCCN3CCOCC3)\c4c(Nc5ccc(F)c(Cl)c5)ncnc14,5.274905478918532,['Michael-acceptor']
1584,CHEMBL597304,CCCCCCCCNC(=O)COc1cc(O)c2C(=O)C=C(Oc2c1)c3ccccc3,5.273272790973428,['Aliphatic-long-chain']
1585,CHEMBL58,OCCNCCNc1ccc(NCCNCCO)c2C(=O)c3c(O)ccc(O)c3C(=O)c12,5.268741714394869,"['Aliphatic-long-chain', 'Hydroquinone']"
1586,CHEMBL472743,COc1cc(NC(=O)\C=C\CN2CCOCC2)cc3c(Nc4cccc(Br)c4)ccnc13,5.268411234813262,['Michael-acceptor']
1587,CHEMBL113985,COc1cc(NC(=O)\C=C\CN2CCOCC2)cc3c(Nc4cccc(Br)c4)c(cnc13)C#N,5.268411234813262,['Michael-acceptor']
1588,CHEMBL309075,NCCNC(=O)c1ccc(cc1)S(=O)(=O)Oc2ccc(\C=C\[N+](=O)[O-])cc2,5.267606240177031,"['Nitro-group', 'Oxygen-nitrogen-single-bond', 'Sulfonic-acid']"
1589,CHEMBL123045,Oc1ccc(O)c(CNc2ccc(O)c(c2)[N+](=O)[O-])c1,5.267606240177031,"['Hydroquinone', 'Nitro-group', 'Oxygen-nitrogen-single-bond']"
1590,CHEMBL370266,CONC(=O)c1cc(Nc2ncnn3cc(NC(=O)OCC4CCCO4)c(C(C)C)c23)c(F)cc1F,5.259637310505756,['Oxygen-nitrogen-single-bond']
1591,CHEMBL926,CC(CCc1ccc(O)cc1)NCCc2ccc(O)c(O)c2,5.255628772668139,['Catechol']
1592,CHEMBL2437459,C=CC(=O)Nc1ccc(cc1)N2C(=O)C=Nc3cnc(Nc4ccc(cc4)N5CCOCC5)nc23,5.252976822548372,['Michael-acceptor']
1593,CHEMBL2029696,Fc1ccc(cc1)N2NC(=O)\C(=C\c3cccc(OCc4ccccc4F)c3)\C2=O,5.2518119729937975,"['Michael-acceptor', 'Michael-acceptor']"
1594,CHEMBL2316147,COc1cc(OC)cc(\C=C\2/CCC\C(=C/c3ccc(F)cc3)\C2=O)c1,5.2518119729937975,['Michael-acceptor']
1595,CHEMBL115895,COc1cc(\C=C(/C#N)\C(=O)N)cc(CSc2ccccc2NC(=O)C)c1O,5.2518119729937975,"['Conjugated-nitrile-group', 'Michael-acceptor']"
1596,CHEMBL116423,Cc1cc(C=C(C#N)C#N)cc(O)c1O,5.2518119729937975,"['Catechol', 'Conjugated-nitrile-group']"
1597,CHEMBL468975,Cl.CN(C)CC(=C)C(=O)c1ccccc1,5.2518119729937975,['Michael-acceptor']
1598,CHEMBL351920,CC(=O)c1c(SSc2c(C(=O)C)c3ccccc3n2C)n(C)c4ccccc14,5.2518119729937975,['Disulphide']
1599,CHEMBL250315,COc1cc2ncnc(C#Cc3ccccc3)c2cc1OC,5.2518119729937975,['Triple-bond']
1600,CHEMBL50415,Oc1cc2cnc(cc2cc1O)C(=O)Nc3ccccc3,5.2518119729937975,['Catechol']
1601,CHEMBL2325105,NC(=S)N1N=C(CC1c2cccc3ccccc23)c4ccc(Br)cc4,5.245651664288982,['Thiocarbonyl-group']
1602,CHEMBL381541,Brc1cccc(Nc2ncnc3Oc4ccc(NC(=O)C=C)cc4CNc23)c1,5.2441251443275085,['Michael-acceptor']
1603,CHEMBL3612575,CCOC(=O)CCCN1C(=O)Oc2cc3ncnc(Nc4cccc(c4)C#C)c3cc12,5.2441251443275085,['Triple-bond']
1604,CHEMBL1172915,COc1ccc(cc1)C2CC(=NN2C(=S)N)c3ccc(Cl)c(Cl)c3,5.241088107602026,['Thiocarbonyl-group']
1605,CHEMBL1170459,Cc1ncc([N+](=O)[O-])n1CCOC(=O)\C=C\c2ccc3ccccc3c2,5.239577516576788,"['Michael-acceptor', 'Nitro-group', 'Oxygen-nitrogen-single-bond']"
1606,CHEMBL592708,COc1ccc(\C=N\NC2=NC(=O)CS2)cc1,5.238072161579471,"['Imine', 'Oxygen-nitrogen-single-bond']"
1607,CHEMBL605957,COc1cc(cc(OC)c1OC)C2=C(C(=O)NC2=O)c3c[nH]c4ccc(Br)cc34,5.236796699629228,['Phosphor-p-phthalimide']
1608,CHEMBL592247,Cc1cc(C)c(O)c(CN(Cc2ccc(O)cc2)C(=S)Nc3ccccc3)c1,5.234331445240986,['Thiocarbonyl-group']
1609,CHEMBL603968,CCCCCCCCOC(=O)COc1cc(O)c2C(=O)C=C(Oc2c1)c3ccccc3,5.2335871528876,['Aliphatic-long-chain']
1610,CHEMBL253969,NC(=O)c1c(NC(=O)NCCCCN2CCCC2)snc1OCc3c(F)cc(Br)cc3F,5.232591796771347,['Aliphatic-long-chain']
1611,CHEMBL116748,[O-][N+](=O)c1ccc2c(NCc3ccccc3)ncnc2c1,5.229147988357855,"['Nitro-group', 'Oxygen-nitrogen-single-bond']"
1612,CHEMBL3747776,CC(Cn1c(C)ncc1[N+](=O)[O-])OC(=O)c2ccc(cc2)C3CC(=NN3C(=O)C)c4ccc(Br)cc4,5.2247537402597635,"['Nitro-group', 'Oxygen-nitrogen-single-bond']"
1613,CHEMBL1241439,CC(C)n1nc(c2occ(C=O)c2)c3c(N)ncnc13,5.2247537402597635,['Aldehyde']
1614,CHEMBL2385988,CCOc1ccc(cc1NC(=O)\C=C\CN(C)C)C(=O)Nc2nccc(n2)c3cccnc3,5.221848749616356,['Michael-acceptor']
1615,CHEMBL80155,COc1cc(C=C(C#N)C#N)cc(O)c1O,5.221848749616356,"['Catechol', 'Conjugated-nitrile-group']"
1616,CHEMBL2385982,CCOc1cc(c(cc1NC(=O)\C=C\CN(C)C)C(=O)Nc2ccc(F)c(Cl)c2)[N+](=O)[O-],5.221848749616356,"['Michael-acceptor', 'Nitro-group', 'Oxygen-nitrogen-single-bond']"
1617,CHEMBL489147,COc1cc(cc(O)c1O)C(=C(C#N)C#N)C#N,5.221848749616356,"['Catechol', 'Conjugated-nitrile-group']"
1618,CHEMBL372246,CN1CCN(CC1)c2cc3ncnc(Nc4cc(Cl)c(Cl)cc4F)c3cc2NC(=O)C=C,5.221848749616356,"['Halogenated-ring', 'Michael-acceptor']"
1619,CHEMBL1812556,COc1cccc(\C=C\C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)c1,5.220403508742176,['Michael-acceptor']
1620,CHEMBL2316150,COc1cccc(\C=C\2/CCC\C(=C/c3cc(OC)cc(OC)c3)\C2=O)c1,5.214670164989234,['Michael-acceptor']
1621,CHEMBL137422,CNC(=O)c1c([Se][Se]c2c(C(=O)NC)c3ccccc3n2C)n(C)c4ccccc14,5.214670164989234,['Heavy-metal']
1622,CHEMBL161226,CNC(=O)c1c(SSc2[nH]c3ccccc3c2C(=O)NC)[nH]c4ccccc14,5.214670164989234,['Disulphide']
1623,CHEMBL329183,[O-][N+](=O)c1ccc2c(Nc3cccc(F)c3)ncnc2c1,5.214670164989234,"['Nitro-group', 'Oxygen-nitrogen-single-bond']"
1624,CHEMBL3088224,Cc1ccc(cc1)C(=O)N\N=C(\Cn2c(C)ncc2[N+](=O)[O-])/c3ccc(Br)cc3,5.212539525481585,"['Imine', 'Nitro-group', 'Oxygen-nitrogen-single-bond']"
1625,CHEMBL2047027,ONC(=O)CCCCCC(=O)Nc1cccc(c1)C(=O)Nc2cccc(c2)C#C,5.209714835966759,"['Aliphatic-long-chain', 'Hydroxamic-acid', 'Oxygen-nitrogen-single-bond', 'Triple-bond']"
1626,CHEMBL3915538,Nc1ncnc2c1c(nn2C[C@@H]3CCCN3C(=O)\C=C\CN4CCOCC4)c5ccc(Oc6ccccc6)cc5,5.204954629578875,['Michael-acceptor']
1627,CHEMBL31745,CC#CC(=O)Nc1cnc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,5.202995747738671,['Triple-bond']
1628,CHEMBL1172573,NC(=S)N1N=C(CC1c2ccc(F)cc2)c3ccc(Cl)c(Cl)c3,5.202732459169283,['Thiocarbonyl-group']
1629,CHEMBL597303,CCCCCCCNC(=O)COc1cc(O)c2C(=O)C=C(Oc2c1)c3ccccc3,5.202040356262804,['Aliphatic-long-chain']
1630,CHEMBL2018754,CCCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl,5.1938200260161125,['Aliphatic-long-chain']
1631,CHEMBL3221259,Cl.CCCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl,5.1938200260161125,['Aliphatic-long-chain']
1632,CHEMBL176470,Nc1ncnc2c1c(cn2c3ccccc3CNCCO)c4ccccc4,5.1938200260161125,['Aliphatic-long-chain']
1633,CHEMBL3233768,C\C=C(/C)\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,5.192871044407578,['Michael-acceptor']
1634,CHEMBL1173601,NC(=S)N1N=C(CC1c2ccccc2Br)c3ccc(Cl)c(Cl)c3,5.191789027075778,['Thiocarbonyl-group']
1635,CHEMBL333553,NC(=O)\C(=C\c1cc(O)c(O)c(CSc2nc3ccccc3s2)c1)\C#N,5.187086643357143,"['Catechol', 'Conjugated-nitrile-group', 'Michael-acceptor']"
1636,CHEMBL1173665,NC(=S)N1N=C(CC1c2ccccc2F)c3ccc(Cl)c(Cl)c3,5.1830961606243395,['Thiocarbonyl-group']
1637,CHEMBL3747152,CC(Cn1c(C)ncc1[N+](=O)[O-])OC(=O)c2ccc(cc2)C3CC(=NN3C(=O)C)c4ccc(F)cc4,5.181774106386044,"['Nitro-group', 'Oxygen-nitrogen-single-bond']"
1638,CHEMBL330879,COc1cc(\C=C(/C#N)\C(=O)N)cc(CSc2ccc3ccccc3c2)c1O,5.180456064458131,"['Conjugated-nitrile-group', 'Michael-acceptor']"
1639,CHEMBL1812566,COc1cccc(\C=C\C(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)c1,5.178486471595226,['Michael-acceptor']
1640,CHEMBL3604939,CN(C)C\C=C\C(=O)Nc1cccc(Oc2nc(Nc3n[nH]c4ccccc34)cc(n2)N5CCN(C)CC5)c1,5.173925197299173,['Michael-acceptor']
1641,CHEMBL2029692,O=C(CN1C(=CC(=O)n2ncnc12)c3ccccc3)NNC(=S)Nc4ccccc4,5.1674910872937625,"['Oxygen-nitrogen-single-bond', 'Thiocarbonyl-group']"
1642,CHEMBL2316145,COc1cc(OC)cc(\C=C\2/CCC\C(=C/c3cccc(Br)c3)\C2=O)c1,5.1674910872937625,['Michael-acceptor']
1643,CHEMBL604671,[O-][N+](=O)c1ccc(\C=N\NC2=NC(=O)CS2)cc1,5.166215625343521,"['Imine', 'Nitro-group', 'Oxygen-nitrogen-single-bond']"
1644,CHEMBL1173714,CC(C)c1ccc(\C=C\C(=O)OCCn2c(C)ncc2[N+](=O)[O-])cc1,5.166215625343521,"['Michael-acceptor', 'Nitro-group', 'Oxygen-nitrogen-single-bond']"
1645,CHEMBL1172917,NC(=S)N1N=C(CC1c2ccc(Br)cc2)c3ccc(Cl)c(Cl)c3,5.164309428507576,['Thiocarbonyl-group']
1646,CHEMBL342929,CNC(=O)c1c(SSc2c(C(=O)NC)c3ccccc3n2C)n(C)c4ccccc14,5.161150909262744,['Disulphide']
1647,CHEMBL160566,Cn1c(SSc2c(C#N)c3ccccc3n2C)c(C#N)c4ccccc14,5.161150909262744,['Disulphide']
1648,CHEMBL334439,CCN(CC)CCn1c([Se][Se]c2c(C(=O)NC)c3ccccc3n2CCN(CC)CC)c(C(=O)NC)c4ccccc14,5.161150909262744,['Heavy-metal']
1649,CHEMBL75188,CN1CCN(CCCNc2ncc3cc(c(NC(=O)NC(C)(C)C)nc3n2)c4c(C)c(C)cc(C)c4C)CC1,5.154901959985743,['Aliphatic-long-chain']
1650,CHEMBL1241950,CC(C)n1nc(c2ccc3nc(NN)ccc3c2)c4c(N)ncnc14,5.154901959985743,"['Hydrazine', 'Oxygen-nitrogen-single-bond']"
1651,CHEMBL57300,Oc1ccc2C(=C(C#N)C#N)CCc2c1O,5.154901959985743,"['Catechol', 'Conjugated-nitrile-group']"
1652,CHEMBL490775,C[C@H](NC(=O)[C@H](C)NC(=O)c1ccc(cc1)S(=O)(=O)Oc2ccc(\C=C\[N+](=O)[O-])cc2)C(=O)O,5.154901959985743,"['Nitro-group', 'Oxygen-nitrogen-single-bond', 'Sulfonic-acid']"
1653,CHEMBL311133,C[C@@H](NC(=O)[C@@H](C)NC(=O)c1ccc(cc1)S(=O)(=O)Oc2ccc(\C=C\[N+](=O)[O-])cc2)C(=O)O,5.154901959985743,"['Nitro-group', 'Oxygen-nitrogen-single-bond', 'Sulfonic-acid']"
1654,CHEMBL46946,Oc1ccc(\C=C\NC=O)cc1O,5.154901959985743,"['Aldehyde', 'Catechol']"
1655,CHEMBL2316146,COc1cc(OC)cc(\C=C\2/CCC\C(=C/c3ccc(Br)cc3)\C2=O)c1,5.1487416512809245,['Michael-acceptor']
1656,CHEMBL523122,COCCOc1cc2ncnc(Nc3c(Cl)ccc4OCOc34)c2cc1NC(=O)[C@@H]5CCCN5,5.146910470148134,['Aliphatic-long-chain']
1657,CHEMBL1812435,COc1ccc(\C=C\C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,5.141462802430362,['Michael-acceptor']
1658,CHEMBL599524,CCCCCCCOC(=O)COc1cc(O)c2C(=O)C=C(Oc2c1)c3ccccc3,5.140861702705468,['Aliphatic-long-chain']
1659,CHEMBL1173602,NC(=S)N1N=C(CC1c2ccccc2Cl)c3ccc(Cl)c(Cl)c3,5.137868620686962,['Thiocarbonyl-group']
1660,CHEMBL3085377,CCN(CC)[C@@](C)(C#Cc1ncnc2cc(OC)c(OC)cc12)c3ccccc3,5.136677139879544,['Triple-bond']
1661,CHEMBL1172980,NC(=S)N1N=C(CC1c2ccc(Cl)cc2)c3ccc(Cl)c(Cl)c3,5.135488918941609,['Thiocarbonyl-group']
1662,CHEMBL1998736,Fc1ccccc1NC(=O)\C=C\c2ccccc2,5.1325325121409495,['Michael-acceptor']
1663,CHEMBL3747277,CC(=O)N1N=C(CC1c2ccc(cc2)C(=O)OCCn3c(C)ncc3[N+](=O)[O-])c4ccc(Cl)cc4,5.1325325121409495,"['Nitro-group', 'Oxygen-nitrogen-single-bond']"
