,molecule_chembl_id,IC50,units,smiles,pIC50
3844,CHEMBL57251,1700.0,nM,COc1ccc(NC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c(OC)c1,5.769551078621726
3845,CHEMBL4208224,1700.0,nM,Cc1c2cc(Cl)ccc2n2cc(Cc3ccccc3)[nH]c(=O)c12,5.769551078621726
3846,CHEMBL443906,1700.0,nM,c1cc(Nc2ncnc3[nH]cnc23)cc(-c2nc3ccccc3s2)c1,5.769551078621726
3847,CHEMBL203132,1700.0,nM,Nc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,5.769551078621726
3848,CHEMBL453737,1700.0,nM,COc1cc2c(Oc3ccc(-c4cnc(Nc5ccc(F)cc5)n(C)c4=O)cc3F)ccnc2cc1OCCCN1CCOCC1,5.769551078621726
3849,CHEMBL505896,1700.0,nM,COc1cc2c(Oc3ccc(-c4cnc(Cc5ccccc5)n(C)c4=O)cc3F)ccnc2cc1OCCCN1CCOCC1,5.769551078621726
3850,CHEMBL3604935,1700.0,nM,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Oc3ccc(NC(=O)/C=C/CN(C)C)cc3)n2)n[nH]1,5.769551078621726
3851,CHEMBL3604937,1700.0,nM,C=CC(=O)Nc1cccc(Oc2nc(Nc3n[nH]c4ccccc34)cc(N3CCN(C)CC3)n2)c1,5.769551078621726
3852,CHEMBL2064394,1700.0,nM,O=c1oc2cc3ncnc(Nc4ccc(OCc5ccccn5)cc4)c3cc2n1CCCN1CCOCC1,5.769551078621726
3853,CHEMBL4289274,1700.0,nM,COc1cc(-c2nc3sc(-c4ccc(Cl)cc4)cn3n2)cc(OC)c1OC,5.769551078621726
3854,CHEMBL322066,1704.0,nM,COc1cc(Nc2nccc(-c3ccc(N4CCNCC4)nc3)n2)cc(OC)c1OC,5.768530409569319
3855,CHEMBL3092300,1715.0,nM,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCC2(CC1)OCCO2,5.7657358756212105
3856,CHEMBL598305,1720.0,nM,CCCCCCCCCCCCOC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,5.764471553092451
3857,CHEMBL592711,1720.0,nM,O=C(Nc1ccc(F)cc1)c1ccc(N(CCCl)CCCl)cc1,5.764471553092451
3858,CHEMBL591910,1720.0,nM,O=C1CSC(N/N=C/c2ccc(Br)cc2)=N1,5.764471553092451
3859,CHEMBL1821862,1730.0,nM,Cc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(F)cc3)C2)cc1C,5.761953896871205
3860,CHEMBL592201,1760.0,nM,Oc1c(Br)cc(Br)cc1CN(Cc1ccc(F)cc1)C(=S)Nc1ccccc1,5.75448733218585
3861,CHEMBL1242111,1770.0,nM,Nc1ncnc2c1c(-c1cccc(O)c1F)nn2C1CCCC1,5.752026733638193
3862,CHEMBL3960332,1791.0,nM,C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CN(CC)CC)cc23)c1,5.746904414150968
3863,CHEMBL3233769,1792.0,nM,C=CCOC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,5.746661994673893
3864,CHEMBL357161,1800.0,nM,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCC1CCCC(CNC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)C1,5.7447274948966935
3865,CHEMBL4216784,1800.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2N)n1,5.7447274948966935
3866,CHEMBL76929,1800.0,nM,COC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1O,5.7447274948966935
3867,CHEMBL197525,1800.0,nM,COc1ccc(Nc2ncnc3cccc(OC4CCN(C)CC4)c23)cc1Cl,5.7447274948966935
3868,CHEMBL545006,1800.0,nM,Cl.O=C(CCN1CCCCC1)c1ccc(OCc2ccccc2)cc1,5.7447274948966935
3869,CHEMBL2047021,1800.0,nM,O=C(CCCCCC(=O)Nc1ccc(O)c(C(=O)Nc2ccc(Cl)c(Cl)c2)c1)NO,5.7447274948966935
3870,CHEMBL55379,1800.0,nM,FC(F)C(F)(F)Oc1cccc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c1,5.7447274948966935
3871,CHEMBL394463,1800.0,nM,Cc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccnc4)c3)c12,5.7447274948966935
3872,CHEMBL4204596,1820.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2N=C=S)n1,5.739928612014925
3873,CHEMBL1821864,1840.0,nM,Cc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(Br)cc3)C2)cc1C,5.735182176990463
3874,CHEMBL3416590,1860.0,nM,COc1ccccc1-c1cc2c(N[C@@H](C)c3ccccc3)ncnc2s1,5.730487055782084
3875,CHEMBL590526,1860.0,nM,O=C(Nc1ccccc1)N(Cc1ccc(O)cc1)Cc1cc(Cl)cc(Cl)c1O,5.730487055782084
3876,CHEMBL1928886,1870.0,nM,Oc1ccc(CNc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)cc1,5.7281583934635005
3877,CHEMBL86754,1889.0,nM,Oc1c(I)cc(I)c2cccnc12,5.7237680420781665
3878,CHEMBL3088221,1890.0,nM,Cc1ncc([N+](=O)[O-])n1C/C(=N/NC(=O)c1ccccc1N)c1ccc(Br)cc1,5.723538195826755
3879,CHEMBL75049,1900.0,nM,Cc1[nH]c2ncnc(Nc3ccccc3)c2c1C,5.721246399047171
3880,CHEMBL4081727,1900.0,nM,COc1cc(Br)c(/C=C2\CC(C)C/C(=C\c3nc(C)c(C)nc3C)C2=O)cc1OC,5.721246399047171
3881,CHEMBL306029,1900.0,nM,Cc1[nH]c2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1C,5.721246399047171
3882,CHEMBL491686,1900.0,nM,Cc1cc(Nc2ccnc(Nc3cccc(-c4nc5ccccc5s4)c3)n2)n[nH]1,5.721246399047171
3883,CHEMBL2316158,1900.0,nM,COc1cc(/C=C2\CCC/C(=C\c3ccc(S(C)(=O)=O)cc3)C2=O)cc(OC)c1,5.721246399047171
3884,CHEMBL4241867,1900.0,nM,O=C(N/N=C1\CC2(CCCC2)Oc2ccccc21)Nc1ccc(Cl)cc1,5.721246399047171
3885,CHEMBL338448,1900.0,nM,CO[C@H]1[C@@H](N(C)C(=O)c2ccccc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.721246399047171
3886,CHEMBL3263969,1907.0,nM,COc1cc2c(Oc3ccc(NS(=O)(=O)c4cccc(-c5ccco5)c4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,5.719649306953994
3887,CHEMBL3216254,1910.0,nM,CN(C)c1ccc(CCCCCn2c3c(c4cc(OCCc5ccc(O)cc5)ccc42)CC(N)CC3)cc1.Cl.Cl,5.718966632752272
3888,CHEMBL424252,1910.0,nM,CCN(CC)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OC,5.718966632752272
3889,CHEMBL3234741,1920.0,nM,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1cncnc1,5.71669877129645
3890,CHEMBL1094194,1920.0,nM,CSc1ccc(CCCCCn2cc(CCN)c3cc(OCCc4ccc(O)cc4)ccc32)cc1.Cl,5.71669877129645
3891,CHEMBL1821867,1920.0,nM,Cc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(O)cc3)C2)cc1C,5.71669877129645
3892,CHEMBL1812374,1929.0,nM,Cc1ccc(-c2nc3cc(NC(=O)CCl)ccc3[nH]2)cc1,5.7146677723561154
3893,CHEMBL4289083,1931.0,nM,COc1ccc(-c2c(C#N)c(N)n(/N=C3\C(=O)Nc4ccc(S(=O)(=O)N5CCOCC5)cc43)c(=O)c2C#N)cc1,5.714217726220605
3894,CHEMBL4294264,1935.0,nM,COc1cc2ncnc(Nc3ccc(-c4cc(-c5ccc(Br)cc5)c(C#N)c(=N)[nH]4)cc3)c2cc1OC,5.71331903064507
3895,CHEMBL589823,1940.0,nM,O=C1CSC(N/N=C/c2ccc(Cl)cc2)=N1,5.7121982700697735
3896,CHEMBL326318,1950.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccccc2)c1O,5.709965388637482
3897,CHEMBL3671567,1954.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C1CCCN1,5.709075440617246
3898,CHEMBL592426,1980.0,nM,O=C(Nc1ccccc1)N(Cc1ccc(F)cc1)Cc1cccc(Cl)c1O,5.703334809738469
3899,CHEMBL4218320,1980.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)CCOCc2ccccc2)n1,5.703334809738469
3900,CHEMBL206320,2000.0,nM,Fc1ccc2c(c1)CNc1c(Nc3cccc(-c4ccccc4)c3)ncnc1O2,5.698970004336019
3901,CHEMBL121405,2000.0,nM,OC1(c2nc(-c3ccc(F)cc3)c(-c3ccnc(NC4CCCCC4)c3)o2)CCNCC1,5.698970004336019
3902,CHEMBL206280,2000.0,nM,Fc1ccc(Nc2ncnc3c2NCc2cc(Br)ccc2O3)cc1Cl,5.698970004336019
3903,CHEMBL204335,2000.0,nM,COc1ccc2c(c1)CNc1c(NCc3ccccc3)ncnc1O2,5.698970004336019
3904,CHEMBL257478,2000.0,nM,Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@H](C)C(=O)N(C)CCO)c34)cc2C)cn1,5.698970004336019
3905,CHEMBL3604936,2000.0,nM,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Oc3ccc(NC(=O)/C=C/C(F)(F)F)cc3)n2)n[nH]1,5.698970004336019
3906,CHEMBL464210,2000.0,nM,CNC(=O)c1cc(Nc2ccc(-c3nc4ccccc4s3)cc2)ccn1,5.698970004336019
3907,CHEMBL2385978,2000.0,nM,CCOc1cc([N+](=O)[O-])c(C(=O)Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cc1NC(=O)/C=C/CN(C)C,5.698970004336019
3908,CHEMBL93544,2000.0,nM,CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cc1[N+](=O)[O-],5.698970004336019
3909,CHEMBL490774,2000.0,nM,N#C/C(=C/c1ccc(O)c(O)c1)C(=O)NC1CCCCC1,5.698970004336019
3910,CHEMBL510730,2000.0,nM,O=C1NCCc2cc(Br)c(O)c(c2)Oc2c(Br)cc(cc2Br)CCNC(=O)/C(=N/O)Cc2cc(Br)c(O)c(c2)Oc2c(Br)cc(cc2Br)C/C1=N\O,5.698970004336019
3911,CHEMBL2316157,2000.0,nM,COc1cc(/C=C2\CCC/C(=C\c3cc(OC)cc(OC)c3)C2=O)cc(OC)c1,5.698970004336019
3912,CHEMBL8095,2000.0,nM,COc1ccc(Nc2cc3c(cc2Nc2ccccc2)C(=O)NC3=O)cc1,5.698970004336019
3913,CHEMBL1958213,2010.0,nM,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(F)cc3)C2)cc1,5.696803942579511
3914,CHEMBL1241770,2010.0,nM,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCNC1,5.696803942579511
3915,CHEMBL51320,2030.0,nM,c1ccc(CNc2ncnc3cnccc23)cc1,5.692503962086787
3916,CHEMBL1958209,2030.0,nM,O=C1CSC(N2N=C(c3ccc(Br)cc3)CC2c2ccc(Br)cc2)=N1,5.692503962086787
3917,CHEMBL441518,2043.6,nM,CN(C)C/C=C/C(=O)Nc1cnc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,5.689604105989774
3918,CHEMBL2325107,2060.0,nM,Cc1ccc(C2=NN(C(N)=S)C(c3cccc4ccccc34)C2)cc1,5.686132779630847
3919,CHEMBL1095957,2070.0,nM,Cl.NCCc1c[nH]c2ccc(OCCc3ccc(O)cc3)cc12,5.684029654543082
3920,CHEMBL3416617,2079.0,nM,C[C@@H](Nc1ncnc2sc(Br)cc12)c1ccccn1,5.682145510668531
3921,CHEMBL1830261,2080.0,nM,NC(=S)N/N=C(/C=C/c1cccc(F)c1)c1ccccc1,5.681936665037238
3922,CHEMBL1945447,2080.0,nM,O=C(NS(=O)(=O)c1ccc(Br)cc1)c1cncc(Br)c1,5.681936665037238
3923,CHEMBL1990583,2090.0,nM,Nc1ncnn2ccc(C(=O)Nc3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,5.679853713888946
3924,CHEMBL3237944,2090.0,nM,CCOC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1c(C)nn(-c2ccccc2)c1Cl,5.679853713888946
3925,CHEMBL194337,2100.0,nM,CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5ccccn5)cc4)c23)CC1,5.6777807052660805
3926,CHEMBL307599,2100.0,nM,Cc1ccc(Nc2ncnc3[nH]c(C)c(C)c23)cc1,5.6777807052660805
3927,CHEMBL538507,2100.0,nM,Cc1ccc(SCC(CN(C)C)C(=O)c2ccc(OCc3ccccc3)cc2)cc1C.Cl,5.6777807052660805
3928,CHEMBL144778,2100.0,nM,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NC1CCCC[C@@H]1NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,5.6777807052660805
3929,CHEMBL3358006,2100.0,nM,C[C@@H]1CN(c2nc(C(F)(F)F)no2)CCN1c1ncc(OCc2ccc(CS(C)(=O)=O)cc2F)cn1,5.6777807052660805
3930,CHEMBL3132872,2100.0,nM,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(Br)cc3F)c2c1,5.6777807052660805
3931,CHEMBL1241681,2100.0,nM,Nc1ncnc2c1c(-c1ccc3ncccc3c1)nn2C1CCCC1,5.6777807052660805
3932,CHEMBL56542,2100.0,nM,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)N1CCc2ccccc21,5.6777807052660805
3933,CHEMBL168656,2100.0,nM,COc1cccc(-c2cn(C3CCN(C(=O)OC(C)(C)C)C3)c3ncnc(N)c23)c1,5.6777807052660805
3934,CHEMBL245800,2100.0,nM,N#Cc1cnc2ccc(-c3ccc(CN)cc3)cc2c1N[C@@H]1C[C@H]1c1ccccc1,5.6777807052660805
3935,CHEMBL2316143,2100.0,nM,COc1cc(/C=C2\CCC/C(=C\c3ccccc3F)C2=O)cc(OC)c1,5.6777807052660805
3936,CHEMBL544640,2110.0,nM,Cl.c1ccc(Nc2[nH]cnc3c4ccccc4nc2-3)cc1,5.675717544702307
3937,CHEMBL2442324,2120.0,nM,COc1cc(OC)c2c(=O)n(-c3cccc(C(=O)N4CCCCC4)c3)ccc2c1,5.673664139071249
3938,CHEMBL1242848,2120.0,nM,CC(C)n1nc(-c2ccc(N)c(O)c2)c2c(N)ncnc21,5.673664139071249
3939,CHEMBL605337,2140.0,nM,CCCCCCCCCCNC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,5.669586226650809
3940,CHEMBL3134612,2145.0,nM,COc1cc(Nc2nccc(-c3ccc(Cl)cc3)n2)cc(OC)c1OC,5.668572703479256
3941,CHEMBL3233794,2159.0,nM,O=C(/C=C/CN1CC2(CCOCC2)C1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,5.665747357665769
3942,CHEMBL1173457,2170.0,nM,Cc1ccc(C2=NN(C(N)=S)C(c3ccc(Br)cc3)C2)cc1C,5.66354026615147
3943,CHEMBL1828864,2170.0,nM,Cc1ncc([N+](=O)[O-])n1CC(=O)NS(=O)(=O)c1ccc(Br)cc1,5.66354026615147
3944,CHEMBL1830278,2170.0,nM,NC(=S)N/N=C(/C=C/c1ccc(F)cc1)c1ccc(Br)cc1,5.66354026615147
3945,CHEMBL589822,2180.0,nM,O=C1CSC(N/N=C/c2ccc(F)cc2)=N1,5.661543506395395
3946,CHEMBL1200679,2188.4,nM,[Cl-].[Cl-].[Zn+2],5.659873293894568
3947,CHEMBL1242114,2190.0,nM,COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1O,5.6595558851598815
3948,CHEMBL473351,2200.0,nM,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(O)c3)c2cc1OC,5.657577319177793
3949,CHEMBL168921,2200.0,nM,CC(C)(C)OC(=O)N1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,5.657577319177793
3950,CHEMBL2316141,2200.0,nM,COc1cc(/C=C2\CCC/C(=C\c3cccc(Cl)c3)C2=O)cc(OC)c1,5.657577319177793
3951,CHEMBL2441565,2200.0,nM,CN(C)C/C=C/C(=O)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,5.657577319177793
3952,CHEMBL1641995,2200.0,nM,N#Cc1cnc(Nc2cccc(Br)c2)c2cc(NC(=O)[C@@H]3CCC(=O)N3)ccc12,5.657577319177793
3953,CHEMBL605413,2200.0,nM,CCCC(Cc1coc2nc(N)nc(N)c12)c1ccccc1OC,5.657577319177793
3954,CHEMBL279138,2200.0,nM,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCCCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,5.657577319177793
3955,CHEMBL593293,2200.0,nM,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3O)c2cc1OC,5.657577319177793
3956,CHEMBL225930,2200.0,nM,ClCCN(CCN/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)c1ccc(Cl)cc1,5.657577319177793
3957,CHEMBL3133902,2200.0,nM,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(Br)cc3C)c2c1,5.657577319177793
3958,CHEMBL360209,2200.0,nM,COc1cc2ncnc(Nc3ccc(Cl)c(NC(=O)c4ccccc4)c3)c2cc1OC,5.657577319177793
3959,CHEMBL3133901,2200.0,nM,C=CC(=O)Nc1ccc2ncnc(Nc3c(F)cccc3Br)c2c1,5.657577319177793
3960,CHEMBL343887,2200.0,nM,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCN1CCN(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)CC1,5.657577319177793
3961,CHEMBL485321,2200.0,nM,COc1ccc(CCc2cc3c(Nc4cccc(Br)c4)nc(N)nc3[nH]2)cc1,5.657577319177793
3962,CHEMBL2047017,2220.0,nM,O=C(CCCCCC(=O)Nc1ccc(O)c(C(=O)Nc2ccc(F)c(F)c2)c1)NO,5.653647025549361
3963,CHEMBL2325102,2230.0,nM,NC(=S)N1N=C(c2ccccc2)CC1c1cccc2ccccc12,5.651695136951839
3964,CHEMBL461571,2240.0,nM,Cc1c(C(=O)c2ccc(Cl)cc2)c2ccc(OC(F)(F)F)cc2n1Cc1cccc(O[C@H](C)C(=O)O)c1,5.649751981665837
3965,CHEMBL592427,2240.0,nM,O=C(Nc1ccccc1)N(Cc1ccc(F)cc1)Cc1cccc(Br)c1O,5.649751981665837
3966,CHEMBL2047024,2250.0,nM,C#Cc1cccc(NC(=O)c2cc(NC(=O)CCCCCCC(=O)NO)ccc2O)c1,5.647817481888637
3967,CHEMBL3216699,2280.0,nM,Cl.Cl.NC1CCc2c(c3cc(OCCc4ccc(O)cc4)ccc3n2CCCCCc2ccccn2)C1,5.642065152999546
3968,CHEMBL2408823,2280.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(CCCOc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)cc2)n1,5.642065152999546
3969,CHEMBL1958034,2280.0,nM,O=C1CSC(N2N=C(c3ccc(Cl)cc3)CC2c2ccc(Br)cc2)=N1,5.642065152999546
3970,CHEMBL138691,2282.0,nM,C=CC(=O)N(CCN(C)C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,5.641684359917804
3971,CHEMBL118000,2290.0,nM,N#Cc1cnc2ccc(NC(=O)/C=C/CN3CCOCC3)cc2c1Nc1ccc(F)c(Cl)c1,5.6401645176601125
3972,CHEMBL1760057,2290.0,nM,c1ccc2ncc(Nc3ccnc(Nc4ccc(OCCCN5CCCCC5)cc4)n3)cc2c1,5.6401645176601125
3973,CHEMBL2048792,2300.0,nM,O=C1Cc2ccc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)cc2N1,5.638272163982407
3974,CHEMBL593760,2300.0,nM,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(F)c3)c2cc1OCCCN1CCN(C)CC1,5.638272163982407
3975,CHEMBL56879,2300.0,nM,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc([N+](=O)[O-])cc1,5.638272163982407
3976,CHEMBL3133903,2300.0,nM,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(Br)c(C)c3)c2c1,5.638272163982407
3977,CHEMBL1233881,2300.0,nM,COc1ccc(-c2nn(C3CCC3)c3ncnc(N)c23)cc1OC,5.638272163982407
3978,CHEMBL3787112,2300.0,nM,Nc1ncnc2c1c(-c1cccc(O)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,5.638272163982407
3979,CHEMBL2385967,2300.0,nM,CN1CCN(Cc2ccc(C(=O)Nc3ccc(-c4cncc(C#N)c4Nc4ccc(OCc5ccccn5)c(Cl)c4)cc3)cc2)CC1,5.638272163982407
3980,CHEMBL1257998,2300.0,nM,CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)cc4)c4c(N)ncnc43)CC2)CC1,5.638272163982407
3981,CHEMBL3612591,2300.0,nM,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc(OCc5ccccn5)cc4)c3cc21,5.638272163982407
3982,CHEMBL114490,2320.0,nM,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,5.634512015109101
3983,CHEMBL2047015,2340.0,nM,O=C(CCCCCC(=O)Nc1ccc(O)c(C(=O)Nc2ccccc2)c1)NO,5.630784142589857
3984,CHEMBL3133754,2350.0,nM,COc1cc2ncnc(Nc3cccc(NC(=O)Nc4cccc(C)c4)c3)c2cc1OCCCN1CCOCC1,5.628932137728263
3985,CHEMBL1821863,2360.0,nM,Cc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(Cl)cc3)C2)cc1C,5.627087997029893
3986,CHEMBL3734877,2360.0,nM,COC1CCN(c2nccc(Nc3cc4c(cn3)nc(CO)n4C(C)C)n2)CC1,5.627087997029893
3987,CHEMBL3098317,2370.0,nM,COc1cc2nc(Cl)nc(Nc3ccc(S(N)(=O)=O)cc3)c2cc1OC,5.625251653989896
3988,CHEMBL1958218,2370.0,nM,COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccccc3)C2)cc1,5.625251653989896
3989,CHEMBL1830272,2380.0,nM,NC(=S)N/N=C(/C=C/c1ccccc1)c1ccccc1,5.623423042943488
3990,CHEMBL3237936,2388.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCN3CCN(CCO)CC3)c2)n1,5.6219656775426685
3991,CHEMBL77030,2400.0,nM,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=S,5.619788758288394
3992,CHEMBL193578,2400.0,nM,Clc1cc(Nc2ncnc3cccc(OC4CCOCC4)c23)ccc1OCc1ccccn1,5.619788758288394
3993,CHEMBL4094546,2400.0,nM,Cc1nc(C)c(/C=C2\CC(C)C/C(=C\c3nc(C)c(C)nc3C)C2=NO)nc1C,5.619788758288394
3994,CHEMBL130049,2400.0,nM,COC(=O)N(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.619788758288394
3995,CHEMBL2424804,2400.0,nM,O=C(/C=C/c1ccc(Br)s1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.619788758288394
3996,CHEMBL4208745,2400.0,nM,O=c1[nH]c(Cc2ccccc2)cn2c1cc1cc(Cl)ccc12,5.619788758288394
3997,CHEMBL599388,2400.0,nM,COc1cc(-c2nc(=O)c3c([nH]2)sc2ccc(C)cc23)ccc1OCC(=O)O,5.619788758288394
3998,CHEMBL260861,2400.0,nM,COc1cc(Nc2nn3c(N[C@H](CO)Cc4ccccc4)cc(C4CC4)nc3c2C(N)=O)cc(OC)c1,5.619788758288394
3999,CHEMBL1094835,2450.0,nM,COc1ccc(CCOc2ccc3c(c2)c(CCN)cn3CCCCCc2ccc(SC)cc2)cc1.Cl,5.610833915635467
4000,CHEMBL4094527,2500.0,nM,C=CC(=O)N1CCC[C@@H](n2ncc3c(N)ncnc32)C1,5.6020599913279625
4001,CHEMBL4104427,2500.0,nM,Cc1nc(C)c(/C=C2\CN(C(C)C)C/C(=C\c3nc(C)c(C)nc3C)C2=O)nc1C,5.6020599913279625
4002,CHEMBL267019,2500.0,nM,O=C1NC(=O)c2cc(Nc3ccc(O)cc3)c(Nc3ccc(O)cc3)cc21,5.6020599913279625
4003,CHEMBL326100,2500.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccccc2Cl)c1O,5.6020599913279625
4004,CHEMBL2385969,2500.0,nM,CN1CCN(Cc2ccc(C(=O)Nc3ccc(-c4cncc(C#N)c4Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)cc3)cc2)CC1,5.6020599913279625
4005,CHEMBL4074615,2500.0,nM,CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4C)nc32)C1,5.6020599913279625
4006,CHEMBL419047,2500.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc(O)cc2)c1O,5.6020599913279625
4007,CHEMBL1242477,2500.0,nM,CC(C)n1nc(-c2ccc3cn[nH]c3c2)c2c(N)ncnc21,5.6020599913279625
4008,CHEMBL77397,2500.0,nM,COc1cc(/C=C(\C)[N+](=O)[O-])ccc1OS(=O)(=O)c1ccc(C(=O)O)cc1,5.6020599913279625
4009,CHEMBL3133905,2500.0,nM,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(Br)c(OC)c3)c2c1,5.6020599913279625
4010,CHEMBL1095130,2500.0,nM,Nc1nc(Nc2ccc(Cl)cc2F)c2cc(Cc3ccc(Cl)cc3Cl)[nH]c2n1,5.6020599913279625
4011,CHEMBL7914,2500.0,nM,Cc1ccc(Nc2cc3c(cc2Nc2ccc(C)cc2)C(=O)NC3=O)cc1,5.6020599913279625
4012,CHEMBL57462,2500.0,nM,N#CC(C#N)=C1C(=O)Nc2cc(O)c(O)cc21,5.6020599913279625
4013,CHEMBL1097189,2500.0,nM,Cl.NC1CCc2c(c3cc(OCCc4ccc(O)cc4)ccc3n2CCCc2ccccc2)C1,5.6020599913279625
4014,CHEMBL76116,2500.0,nM,Cc1[nH]c2ncnc(Oc3cccc(Cl)c3)c2c1C,5.6020599913279625
4015,CHEMBL309334,2500.0,nM,N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(O)c(O)c1,5.6020599913279625
4016,CHEMBL2325088,2520.0,nM,c1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,5.598599459218455
4017,CHEMBL247024,2530.0,nM,N#Cc1cnc2ccc(-c3ccc(CN4CCOCC4)cc3)cc2c1N[C@@H]1C[C@H]1c1ccccc1,5.596879478824182
