,molecule_chembl_id,IC50,units,smiles,pIC50
4601,CHEMBL346553,6100.0,nM,COC(=O)c1ccc(C(=O)c2c(SSc3c(C(=O)c4ccc(C(=O)OC)cc4)c4ccccc4n3C)n(C)c3ccccc23)cc1,5.214670164989233
4602,CHEMBL2316150,6100.0,nM,COc1cccc(/C=C2\CCC/C(=C\c3cc(OC)cc(OC)c3)C2=O)c1,5.214670164989233
4603,CHEMBL4217686,6120.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)CCO)cc2)n1,5.213248577854438
4604,CHEMBL3088224,6130.0,nM,Cc1ccc(C(=O)N/N=C(/Cn2c([N+](=O)[O-])cnc2C)c2ccc(Br)cc2)cc1,5.212539525481585
4605,CHEMBL3608432,6138.0,nM,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C)nc3C)c3ncn(C(C)C)c3n2)C[C@H]1F,5.211973115904196
4606,CHEMBL2018751,6150.0,nM,COC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl,5.211124884224583
4607,CHEMBL3221558,6150.0,nM,COC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl.Cl,5.211124884224583
4608,CHEMBL3237946,6150.0,nM,CCOC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1c(C)nn(-c2ccc(Cl)cc2)c1Cl,5.211124884224583
4609,CHEMBL1956887,6160.0,nM,Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccc(-c4ccccc4)cc3)[nH]c2n1,5.210419287835574
4610,CHEMBL2047027,6170.0,nM,C#Cc1cccc(NC(=O)c2cccc(NC(=O)CCCCCC(=O)NO)c2)c1,5.209714835966759
4611,CHEMBL593909,6200.0,nM,COc1cc2c(Nc3ccc(-c4nc5ccc(Cl)cc5s4)cc3F)ncnc2cc1OCCCN1CCN(C)CC1,5.207608310501746
4612,CHEMBL299026,6200.0,nM,CCN(CC)CCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)NC(C)(C)C)nc2n1,5.207608310501746
4613,CHEMBL3915538,6238.0,nM,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C[C@@H]1CCCN1C(=O)/C=C/CN1CCOCC1,5.204954629578875
4614,CHEMBL31745,6266.2,nM,CC#CC(=O)Nc1cnc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,5.202995747738671
4615,CHEMBL1172573,6270.0,nM,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(F)cc1,5.202732459169283
4616,CHEMBL1822064,6270.0,nM,COc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(OC)cc3)C2)cc1,5.202732459169283
4617,CHEMBL597303,6280.0,nM,CCCCCCCNC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,5.202040356262804
4618,CHEMBL485745,6300.0,nM,Fc1ccc(-c2nn3ccccc3c2-c2ccncc2)cc1,5.200659450546418
4619,CHEMBL461781,6300.0,nM,FC(F)(F)c1ccc(-n2cnnc2SCc2nc(COc3c(Cl)cccc3Cl)no2)cc1,5.200659450546418
4620,CHEMBL204223,6300.0,nM,COc1cc(OC)c2c(c1)Oc1ncnc(Nc3cccc(Br)c3)c1NC2,5.200659450546418
4621,CHEMBL3263374,6310.0,nM,O=C1CSC(N2N=C(c3ccccc3)CC2c2ccc3ccccc3c2)=N1,5.199970640755866
4622,CHEMBL1822062,6310.0,nM,COc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(Br)cc3)C2)cc1,5.199970640755866
4623,CHEMBL1242379,6340.0,nM,COc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1OC,5.1979107421182675
4624,CHEMBL176470,6400.0,nM,Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccccc1CNCCO,5.1938200260161125
4625,CHEMBL3915306,6400.0,nM,O=C(CBr)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(OCc5ccc(Cl)cc5)cc4)c3cc21,5.1938200260161125
4626,CHEMBL2018754,6400.0,nM,CCCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl,5.1938200260161125
4627,CHEMBL335932,6400.0,nM,CO[C@H]1[C@@H](N(C)C(=O)C(F)(F)F)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.1938200260161125
4628,CHEMBL483321,6400.0,nM,COCC(=O)NC/C=C/c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1,5.1938200260161125
4629,CHEMBL3221259,6400.0,nM,CCCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl.Cl,5.1938200260161125
4630,CHEMBL1828869,6410.0,nM,O=C(Cc1ccc(F)cc1)NS(=O)(=O)c1ccc(Br)cc1,5.193141970481182
4631,CHEMBL3233768,6414.0,nM,C/C=C(\C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,5.192871044407578
4632,CHEMBL1173601,6430.0,nM,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1Br,5.191789027075778
4633,CHEMBL1242113,6450.0,nM,CCn1nc(-c2ccc(OC)c(O)c2)c2c(N)ncnc21,5.1904402853647325
4634,CHEMBL1958038,6480.0,nM,O=C1CSC(N2N=C(c3ccc(Br)cc3)CC2c2ccc(F)cc2)=N1,5.188424994129407
4635,CHEMBL4210744,6490.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(N)c2)n1,5.187755303199631
4636,CHEMBL333553,6500.0,nM,N#C/C(=C\c1cc(O)c(O)c(CSc2nc3ccccc3s2)c1)C(N)=O,5.187086643357144
4637,CHEMBL292323,6500.0,nM,COc1cccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4cccc(OC)c4n3C)n(C)c12,5.187086643357144
4638,CHEMBL3586176,6500.0,nM,Cc1cccc(/C=C2/SC(N3CCC[C@H]3C(=O)Nc3ccc4ncnc(Nc5cccc(Cl)c5)c4c3)=NC2=O)n1,5.187086643357144
4639,CHEMBL1173665,6560.0,nM,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1F,5.1830961606243395
4640,CHEMBL3747152,6580.0,nM,CC(=O)N1N=C(c2ccc(F)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,5.181774106386044
4641,CHEMBL330879,6600.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc3ccccc3c2)c1O,5.180456064458131
4642,CHEMBL1812566,6630.0,nM,COc1cccc(/C=C/C(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)c1,5.178486471595226
4643,CHEMBL1958035,6670.0,nM,Cc1ccc(C2CC(c3ccc(Cl)cc3)=NN2C2=NC(=O)CS2)cc1,5.175874166083451
4644,CHEMBL3746421,6670.0,nM,CC(=O)N1N=C(c2ccc(C(F)(F)F)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,5.175874166083451
4645,CHEMBL56236,6680.0,nM,Cc1cc(C)c(C)c(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1C,5.175223537524454
4646,CHEMBL3604939,6700.0,nM,CN(C)C/C=C/C(=O)Nc1cccc(Oc2nc(Nc3n[nH]c4ccccc34)cc(N3CCN(C)CC3)n2)c1,5.173925197299173
4647,CHEMBL1241863,6700.0,nM,CC(C)n1nc(-c2ccc3[nH]c(=O)ccc3c2)c2c(N)ncnc21,5.173925197299173
4648,CHEMBL1828865,6740.0,nM,O=C(Cc1ccc(F)cc1)NS(=O)(=O)c1ccccc1,5.17134010346468
4649,CHEMBL2437475,6754.0,nM,COc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(N)cc4)nc32)cc1,5.170438943700607
4650,CHEMBL2029692,6800.0,nM,O=C(Cn1c(-c2ccccc2)cc(=O)n2ncnc12)NNC(=S)Nc1ccccc1,5.167491087293763
4651,CHEMBL2316145,6800.0,nM,COc1cc(/C=C2\CCC/C(=C\c3cccc(Br)c3)C2=O)cc(OC)c1,5.167491087293763
4652,CHEMBL2064391,6800.0,nM,CC(=O)c1cccc(Nc2ncnc3cc4oc(=O)n(CCCN5CCOCC5)c4cc23)c1,5.167491087293763
4653,CHEMBL3892960,6810.0,nM,C=CC(=O)NC1CCC(n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)C1,5.166852888087215
4654,CHEMBL1173714,6820.0,nM,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(C(C)C)cc1,5.166215625343521
4655,CHEMBL604671,6820.0,nM,O=C1CSC(N/N=C/c2ccc([N+](=O)[O-])cc2)=N1,5.166215625343521
4656,CHEMBL1172917,6850.0,nM,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(Br)cc1,5.164309428507575
4657,CHEMBL4096207,6863.0,nM,C=CC(=O)Nc1cc(Nc2cc(-c3cccc(NC(=O)c4cc5c(s4)CCCC5)c3C)cn(C)c2=O)ccc1C(=O)N1CCOCC1,5.163486001109328
4658,CHEMBL342929,6900.0,nM,CNC(=O)c1c(SSc2c(C(=O)NC)c3ccccc3n2C)n(C)c2ccccc12,5.161150909262744
4659,CHEMBL1242028,6900.0,nM,CC(C)n1nc(-c2cc(F)c(O)cc2F)c2c(N)ncnc21,5.161150909262744
4660,CHEMBL160566,6900.0,nM,Cn1c(SSc2c(C#N)c3ccccc3n2C)c(C#N)c2ccccc21,5.161150909262744
4661,CHEMBL334439,6900.0,nM,CCN(CC)CCn1c([Se][Se]c2c(C(=O)NC)c3ccccc3n2CCN(CC)CC)c(C(=O)NC)c2ccccc21,5.161150909262744
4662,CHEMBL4215703,6900.0,nM,Cc1cc(=O)n(-c2ccc(F)cc2)nc1C(=O)Nc1ccc(Oc2ncnc3ccsc23)c(F)c1,5.161150909262744
4663,CHEMBL1761929,6900.0,nM,COC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,5.161150909262744
4664,CHEMBL1641993,6900.0,nM,N#Cc1cnc(Nc2cccc(Br)c2)c2cc(NC(=O)CCN3CCOCC3)ccc12,5.161150909262744
4665,CHEMBL1821894,6920.0,nM,COc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(OC)cc3)C2)cc1,5.1598939055432425
4666,CHEMBL4106341,6920.0,nM,Cc1[nH]c2ncnc(NC3CCCCC3)c2c1C,5.1598939055432425
4667,CHEMBL3325478,7000.0,nM,CCOC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(C)ccc2n2nnnc12,5.154901959985743
4668,CHEMBL336410,7000.0,nM,O=C(NCc1ccccc1)[C@H](Cc1c([Se][Se]c2[nH]c3ccccc3c2C[C@@H](NC(=O)C(F)(F)F)C(=O)NCc2ccccc2)[nH]c2ccccc12)NC(=O)C(F)(F)F,5.154901959985743
4669,CHEMBL203529,7000.0,nM,Fc1ccc2c(c1)CNc1c(Nc3ccccc3)ncnc1O2,5.154901959985743
4670,CHEMBL75188,7000.0,nM,Cc1cc(C)c(C)c(-c2cc3cnc(NCCCN4CCN(C)CC4)nc3nc2NC(=O)NC(C)(C)C)c1C,5.154901959985743
4671,CHEMBL131715,7000.0,nM,CO[C@H]1[C@@H](N(C)C(=O)c2ccc(Cl)cc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.154901959985743
4672,CHEMBL117554,7000.0,nM,Clc1ccc(CNc2ncnc3ccccc23)cc1,5.154901959985743
4673,CHEMBL490775,7000.0,nM,C[C@H](NC(=O)[C@H](C)NC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1)C(=O)O,5.154901959985743
4674,CHEMBL46946,7000.0,nM,O=CN/C=C/c1ccc(O)c(O)c1,5.154901959985743
4675,CHEMBL1241950,7000.0,nM,CC(C)n1nc(-c2ccc3nc(NN)ccc3c2)c2c(N)ncnc21,5.154901959985743
4676,CHEMBL311133,7000.0,nM,C[C@@H](NC(=O)[C@@H](C)NC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1)C(=O)O,5.154901959985743
4677,CHEMBL57300,7000.0,nM,N#CC(C#N)=C1CCc2c1ccc(O)c2O,5.154901959985743
4678,CHEMBL3425655,7000.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccc(F)cc3)c2)n1,5.154901959985743
4679,CHEMBL3221550,7050.0,nM,CCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1.Cl,5.151810883008601
4680,CHEMBL2018748,7050.0,nM,CCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,5.151810883008601
4681,CHEMBL2316146,7100.0,nM,COc1cc(/C=C2\CCC/C(=C\c3ccc(Br)cc3)C2=O)cc(OC)c1,5.1487416512809245
4682,CHEMBL58436,7100.0,nM,c1cc(Nc2nccc(-c3cccnc3)n2)cc(OCCn2ccnc2)c1,5.1487416512809245
4683,CHEMBL523122,7130.0,nM,COCCOc1cc2ncnc(Nc3c(Cl)ccc4c3OCO4)c2cc1NC(=O)[C@@H]1CCCN1,5.146910470148134
4684,CHEMBL3425664,7200.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/C3CC3)c2)n1,5.142667503568731
4685,CHEMBL2064397,7200.0,nM,CN(c1ccccc1)c1ncnc2cc3oc(=O)n(CCCN4CCOCC4)c3cc12,5.142667503568731
4686,CHEMBL4282482,7200.0,nM,Clc1ccc(-c2cn3nc(-c4ccccc4)nc3s2)cc1,5.142667503568731
4687,CHEMBL2018761,7200.0,nM,COC(=O)Nc1cc(Nc2ncnc3cc(OC)c(OC)cc23)ccc1C,5.142667503568731
4688,CHEMBL3221553,7200.0,nM,COC(=O)Nc1cc(Nc2ncnc3cc(OC)c(OC)cc23)ccc1C.Cl,5.142667503568731
4689,CHEMBL1812435,7220.0,nM,COc1ccc(/C=C/C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,5.141462802430361
4690,CHEMBL599524,7230.0,nM,CCCCCCCOC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,5.140861702705469
4691,CHEMBL4083815,7230.0,nM,O=c1c2ccccc2nc(-c2ccccc2)n1-c1nnc(-c2ccccc2Cl)s1,5.140861702705469
4692,CHEMBL1173602,7280.0,nM,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1Cl,5.137868620686962
4693,CHEMBL3085377,7300.0,nM,CCN(CC)[C@@](C)(C#Cc1ncnc2cc(OC)c(OC)cc12)c1ccccc1,5.136677139879544
4694,CHEMBL540292,7300.0,nM,CN(C)CC(CSc1ccccc1)C(=O)c1ccc(OCc2ccccc2)cc1.Cl,5.136677139879544
4695,CHEMBL101683,7300.0,nM,O=C(Nc1ccc(Cl)cc1)c1ccccc1NCc1ccncc1,5.136677139879544
4696,CHEMBL1172980,7320.0,nM,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(Cl)cc1,5.135488918941608
4697,CHEMBL4205469,7370.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(N)cc2)n1,5.132532512140949
4698,CHEMBL1998736,7370.0,nM,O=C(/C=C/c1ccccc1)Nc1ccccc1F,5.132532512140949
4699,CHEMBL3747277,7370.0,nM,CC(=O)N1N=C(c2ccc(Cl)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,5.132532512140949
4700,CHEMBL1172916,7380.0,nM,Cc1ccc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C(N)=S)cc1,5.131943638176958
4701,CHEMBL336192,7400.0,nM,COC(=O)c1ccc(C(=O)N(C)[C@H]2C[C@@H]3O[C@](C)([C@H]2OC)n2c4ccccc4c4c5c(c6c7ccccc7n3c6c42)C(=O)NC5)cc1,5.130768280269024
4702,CHEMBL369967,7400.0,nM,CCNCc1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1CC,5.130768280269024
4703,CHEMBL1241776,7400.0,nM,CC(C)n1nc(-c2ccc3nc[nH]c(=O)c3c2)c2c(N)ncnc21,5.130768280269024
4704,CHEMBL3586178,7400.0,nM,O=C1N=C(N2CCC[C@H]2C(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)S/C1=C/c1cccnc1Cl,5.130768280269024
4705,CHEMBL188386,7400.0,nM,OCCCCNc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,5.130768280269024
4706,CHEMBL155293,7400.0,nM,O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NCc2ccc(C(=O)O)cc2)[nH]c2ccccc12)NCc1ccc(C(=O)O)cc1,5.130768280269024
4707,CHEMBL336174,7400.0,nM,NC(Cc1c(SSc2[nH]c3ccccc3c2CC(N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,5.130768280269024
4708,CHEMBL4214620,7430.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(N=[N+]=[N-])c2)n1,5.129011186239425
4709,CHEMBL1929308,7440.0,nM,CC(C)(C)c1ccc(-c2nnc(SCc3ccccc3)o2)cc1,5.128427064454121
4710,CHEMBL3237934,7442.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCN3CCN(C)CC3)c2)n1,5.1283103343144845
4711,CHEMBL590524,7460.0,nM,O=C1CSC(N/N=C/c2cccc(Br)c2)=N1,5.127261172527332
4712,CHEMBL1821893,7480.0,nM,COc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(C)cc3)C2)cc1,5.126098402135539
4713,CHEMBL383121,7500.0,nM,COc1ccc2c(c1)CNc1c(Nc3ccccc3)ncnc1O2,5.1249387366083
4714,CHEMBL107472,7500.0,nM,CNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,5.1249387366083
4715,CHEMBL490687,7500.0,nM,C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ccnc2cc1CC,5.1249387366083
4716,CHEMBL3612580,7500.0,nM,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc(OC)cc4)c3cc21,5.1249387366083
4717,CHEMBL2316149,7500.0,nM,COc1cc(/C=C2\CCC/C(=C\C3CCCCC3)C2=O)cc(OC)c1,5.1249387366083
4718,CHEMBL113902,7500.0,nM,C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,5.1249387366083
4719,CHEMBL3287898,7500.0,nM,CCc1ccccc1NC(=O)N1C[C@@H](C)Oc2cc(-c3ccc([C@H]4CC[C@H](CC(=O)O)CC4)cc3)ccc21,5.1249387366083
4720,CHEMBL590525,7510.0,nM,Cc1cccc(CN(Cc2ccc(O)cc2)C(=O)Nc2ccccc2)c1O,5.124360062995832
4721,CHEMBL4211322,7590.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2[N+](=O)[O-])n1,5.11975822410452
4722,CHEMBL98798,7600.0,nM,COc1cc2ncnc(Oc3cccc(Br)c3)c2cc1OC,5.119186407719209
4723,CHEMBL2018758,7600.0,nM,CCCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C,5.119186407719209
4724,CHEMBL3221557,7600.0,nM,CCCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C.Cl,5.119186407719209
4725,CHEMBL3586185,7600.0,nM,O=C1N=C(N2CCC[C@H]2C(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)S/C1=C/c1ccc(Cl)cc1,5.119186407719209
4726,CHEMBL428690,7600.0,nM,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,5.119186407719209
4727,CHEMBL1822065,7660.0,nM,COc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(O)cc3)C2)cc1,5.115771230367396
4728,CHEMBL244948,7670.0,nM,O=c1ccc2ccc(O)c(O)c2o1,5.115204636051019
4729,CHEMBL3263959,7670.0,nM,COc1cc2c(Oc3ccc(NC(=O)c4c(C)n(C)n(-c5ccccc5)c4=O)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,5.115204636051019
4730,CHEMBL1947045,7700.0,nM,COc1cccc(Nc2ccnc(Nc3cccc(OC)c3)n2)c1,5.113509274827518
4731,CHEMBL48650,7700.0,nM,O=C(Nc1ccccc1)c1cc2ccc(O)c(O)c2cn1,5.113509274827518
4732,CHEMBL462338,7700.0,nM,COc1nc(Nc2ccc(-c3nc4ccccc4s3)cc2)c2cc[nH]c2n1,5.113509274827518
4733,CHEMBL160935,7700.0,nM,Cn1c(SSc2c(C(=O)c3ccco3)c3ccccc3n2C)c(C(=O)c2ccco2)c2ccccc21,5.113509274827518
4734,CHEMBL242349,7710.0,nM,COCCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccc(OC)c4)=CC3=O)c2cc1OC,5.112945621949043
4735,CHEMBL1812555,7710.0,nM,COc1ccccc1/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,5.112945621949043
4736,CHEMBL3628796,7710.0,nM,COc1cc2ncnc(Nc3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c2cc1OC,5.112945621949043
4737,CHEMBL1822061,7780.0,nM,COc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(Cl)cc3)C2)cc1,5.109020403010311
4738,CHEMBL1173666,7780.0,nM,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc([N+](=O)[O-])cc1,5.109020403010311
4739,CHEMBL515598,7800.0,nM,c1ccc2sc(-c3ccc(Nc4ncnc5[nH]cnc45)cc3)nc2c1,5.107905397309519
4740,CHEMBL2064392,7800.0,nM,Cc1c(OCC(F)(F)F)ccnc1COc1ccc(Nc2ncnc3cc4oc(=O)n(CCCN5CCOCC5)c4cc23)cc1,5.107905397309519
4741,CHEMBL325949,7800.0,nM,Nc1cccc(-c2cc(=O)c3c(N)c(O)c(N)cc3o2)c1,5.107905397309519
4742,CHEMBL3612574,7800.0,nM,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,5.107905397309519
4743,CHEMBL604672,7820.0,nM,O=C(Nc1ccccc1Br)c1ccc(N(CCCl)CCCl)cc1,5.106793246940152
4744,CHEMBL1173652,7830.0,nM,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccccc1,5.106238237942057
4745,CHEMBL1830279,7830.0,nM,COc1ccc(C(/C=C/c2ccccc2Cl)=N\NC(N)=S)cc1,5.106238237942057
4746,CHEMBL3742349,7880.0,nM,CCOC(=O)c1nn(-c2ccc(C)cc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1,5.103473782510445
4747,CHEMBL2347973,7893.0,nM,COC(=O)[C@@H](Nc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12)c1ccccc1,5.102757897194635
4748,CHEMBL309016,7900.0,nM,COc1cc(/C=C/[N+](=O)[O-])ccc1O,5.102372908709558
4749,CHEMBL89505,7900.0,nM,CC(C)(C)c1cc(/C=C2\C(=O)Nc3ccccc32)cc(C(C)(C)C)c1O,5.102372908709558
4750,CHEMBL3416616,7904.0,nM,Brc1cc2c(NCc3ccccn3)ncnc2s1,5.102153068420428
4751,CHEMBL3805508,7920.0,nM,c1ccc(COc2cccc(C3CC(c4ccc5c(c4)OCCO5)=NN3c3ccccc3)c2)cc1,5.101274818410507
4752,CHEMBL1958211,7960.0,nM,COc1ccc(C2CC(c3ccc(Br)cc3)=NN2C2=NC(=O)CS2)cc1,5.099086932262331
4753,CHEMBL119708,8000.0,nM,O=[N+]([O-])c1cccc2ncnc(NCc3ccccc3)c12,5.096910013008056
4754,CHEMBL2316144,8000.0,nM,COc1cc(/C=C2\CCC/C(=C\c3ccccc3Br)C2=O)cc(OC)c1,5.096910013008056
4755,CHEMBL3221541,8000.0,nM,CCOC(=O)Nc1ccc(Nc2ncnc3cc(OCCN4CCOCC4)c(OC)cc23)cc1C.Cl,5.096910013008056
4756,CHEMBL135592,8000.0,nM,C/N=N/Nc1ccc2ncnc(N(C)c3ccccc3)c2c1,5.096910013008056
4757,CHEMBL1242753,8010.0,nM,CCOc1cc(-c2nn(CCO)c3ncnc(N)c23)ccc1OC,5.096367483915762
4758,CHEMBL377277,8068.0,nM,COc1cc(OC(C)C)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,5.093234110459273
4759,CHEMBL4216551,8070.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)/C=C/CN(C)C)cc2)n1,5.09312646527793
4760,CHEMBL1173193,8090.0,nM,COc1ccc(C2CC(c3ccc(Br)c(Br)c3)=NN2C(N)=S)cc1,5.092051478387727
4761,CHEMBL3586174,8100.0,nM,O=C1N=C(N2CCC[C@H]2C(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)S/C1=C/c1cccs1,5.0915149811213505
4762,CHEMBL3325476,8100.0,nM,COC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(Cl)ccc2n2nnnc12,5.0915149811213505
4763,CHEMBL1173653,8110.0,nM,Cc1ccc(/C=C/C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,5.090979145788844
4764,CHEMBL1958025,8140.0,nM,O=C1CSC(N2N=C(c3ccc(F)cc3)CC2c2ccccc2)=N1,5.089375595110798
4765,CHEMBL1169870,8150.0,nM,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc(Cl)cc1,5.088842391260023
4766,CHEMBL1958033,8160.0,nM,O=C1CSC(N2N=C(c3ccc(Cl)cc3)CC2c2ccc(Cl)cc2)=N1,5.088309841246138
4767,CHEMBL335012,8180.0,nM,CO[C@H]1[C@@H](N(C)C(=O)c2cccnc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.087246696328677
4768,CHEMBL337297,8180.0,nM,CO[C@H]1[C@@H](N(C)C(=O)c2cnccn2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.087246696328677
4769,CHEMBL3088218,8190.0,nM,Cc1ncc([N+](=O)[O-])n1C/C(=N/NC(=O)c1ccncc1)c1ccc(Br)cc1,5.086716098239581
4770,CHEMBL2325103,8250.0,nM,NC(=S)N1N=C(c2ccc(F)cc2)CC1c1cccc2ccccc12,5.0835460514500745
4771,CHEMBL401644,8270.0,nM,COc1ccc2ncc(C#N)c(N[C@@H]3C[C@H]3c3ccccc3)c2c1,5.082494490447454
4772,CHEMBL1828866,8280.0,nM,Cc1ccc(S(=O)(=O)NC(=O)Cc2ccc(F)cc2)cc1,5.081969663215119
